bot_system,bot_version,bot_country,capture_date,is_movie,offer_type,program_key,series_key,series_title,season_number,episode_number,program_title,provider_release_date,provider_cease_date,release_date,viewable_runtime,maturity_rating,original_language,series_url,program_url,series_source_id,source_id,imdb_id,genre,imdb_rating
adultswim,1.0.0,US,05/17/2020,0,Free,E|robot_chicken|2006,S|sausage_fest|2006,Robot Chicken,2,15,Sausage Fest,09/25/2019,05/27/2020,10/16/2006,669,TV-MA,en,https://www.adultswim.com/videos/robot-chicken,https://www.adultswim.com//videos/robot-chicken/sausage-fest,VideoCollection:Y9vOHWm2RayFEQYn35sv1g,2arcvCNFS_q4ijsXnPs1Gw,tt0437745,"Adventure,Animation,Comedy",7.7
adultswim,1.0.0,US,05/17/2020,0,Free,E|robot_chicken|2006,S|drippy_pony|2006,Robot Chicken,2,16,Drippy Pony,09/25/2019,05/27/2020,10/23/2006,673,TV-MA,en,https://www.adultswim.com/videos/robot-chicken,https://www.adultswim.com//videos/robot-chicken/drippy-pony,VideoCollection:Y9vOHWm2RayFEQYn35sv1g,qiQo31baTnCCsbO9gDX_-A,tt0437745,"Adventure,Animation,Comedy",7.7
adultswim,1.0.0,US,05/17/2020,0,Free,E|robot_chicken|2006,S|a_day_at_the_circus|2006,Robot Chicken,2,17,A Day at the Circus,09/25/2019,05/27/2020,10/30/2006,687,TV-MA,en,https://www.adultswim.com/videos/robot-chicken,https://www.adultswim.com//videos/robot-chicken/a-day-at-the-circus,VideoCollection:Y9vOHWm2RayFEQYn35sv1g,HMXMj4xuR0-qih8EBw_pRw,tt0437745,"Adventure,Animation,Comedy",7.7
adultswim,1.0.0,US,05/17/2020,0,Free,E|robot_chicken|2006,S|lust_for_puppets|2006,Robot Chicken,2,18,Lust for Puppets,09/25/2019,05/27/2020,11/06/2006,663,TV-MA,en,https://www.adultswim.com/videos/robot-chicken,https://www.adultswim.com//videos/robot-chicken/lust-for-puppets,VideoCollection:Y9vOHWm2RayFEQYn35sv1g,WGeH3ky-RGmin1oLb8OEHw,tt0437745,"Adventure,Animation,Comedy",7.7
adultswim,1.0.0,US,05/17/2020,0,Free,E|robot_chicken|2006,S|anne_maries_pride|2006,Robot Chicken,2,19,Anne Marie's Pride,09/25/2019,05/27/2020,11/13/2006,688,TV-MA,en,https://www.adultswim.com/videos/robot-chicken,https://www.adultswim.com//videos/robot-chicken/anne-maries-pride,VideoCollection:Y9vOHWm2RayFEQYn35sv1g,W0xee162Qkq5OWTmVAMafA,tt0437745,"Adventure,Animation,Comedy",7.7
adultswim,1.0.0,US,05/17/2020,0,Free,E|robot_chicken|2006,S|book_of_corrine|2006,Robot Chicken,2,20,Book of Corrine,09/25/2019,05/27/2020,11/20/2006,653,TV-MA,en,https://www.adultswim.com/videos/robot-chicken,https://www.adultswim.com//videos/robot-chicken/book-of-corrine,VideoCollection:Y9vOHWm2RayFEQYn35sv1g,jjpz4ViPQDyw3qcbK1M3ag,tt0437745,"Adventure,Animation,Comedy",7.7
adultswim,1.0.0,US,05/17/2020,0,Free,E|robot_chicken|2007,S|werewolf_vs_unicorn|2007,Robot Chicken,3,1,Werewolf vs. Unicorn,09/25/2019,05/27/2020,08/13/2007,682,TV-MA,en,https://www.adultswim.com/videos/robot-chicken,https://www.adultswim.com//videos/robot-chicken/werewolf-vs-unicorn,VideoCollection:Y9vOHWm2RayFEQYn35sv1g,9yTG-xKqS9mThQlBJD4ZPg,tt0437745,"Adventure,Animation,Comedy",7.7
adultswim,1.0.0,US,05/17/2020,0,Free,E|robot_chicken|2008,S|tubba_bubbas_now_hubba_hubba|2008,Robot Chicken,3,2,Tubba Bubba's Now Hubba Hubba,09/25/2019,05/27/2020,04/01/2008,687,TV-MA,en,https://www.adultswim.com/videos/robot-chicken,https://www.adultswim.com//videos/robot-chicken/tubba-bubbas-now-hubba-hubba,VideoCollection:Y9vOHWm2RayFEQYn35sv1g,JSHazczRQQqDpEV3yEWhFg,tt0437745,"Adventure,Animation,Comedy",7.7
adultswim,1.0.0,US,05/17/2020,0,Free,E|robot_chicken|2007,S|squaw_bury_shortcake|2007,Robot Chicken,3,3,Squaw Bury Shortcake,09/25/2019,05/27/2020,08/20/2007,688,TV-MA,en,https://www.adultswim.com/videos/robot-chicken,https://www.adultswim.com//videos/robot-chicken/squaw-bury-shortcake,VideoCollection:Y9vOHWm2RayFEQYn35sv1g,yU0Gr8CHQYe6WQHAsPHvug,tt0437745,"Adventure,Animation,Comedy",7.7
adultswim,1.0.0,US,05/17/2020,0,Free,E|robot_chicken|2007,S|rabbits_on_a_roller_coaster|2007,Robot Chicken,3,4,Rabbits on a Roller Coaster,09/25/2019,05/27/2020,08/27/2007,667,TV-MA,en,https://www.adultswim.com/videos/robot-chicken,https://www.adultswim.com//videos/robot-chicken/rabbits-on-a-roller-coaster,VideoCollection:Y9vOHWm2RayFEQYn35sv1g,OBShVbgPQeGBqHBsET1pkw,tt0437745,"Adventure,Animation,Comedy",7.7
adultswim,1.0.0,US,05/17/2020,0,Free,E|robot_chicken|2007,S|tapping_a_hero|2007,Robot Chicken,3,5,Tapping A Hero,09/25/2019,05/27/2020,09/03/2007,694,TV-MA,en,https://www.adultswim.com/videos/robot-chicken,https://www.adultswim.com//videos/robot-chicken/tapping-a-hero,VideoCollection:Y9vOHWm2RayFEQYn35sv1g,WpYJTnjCQlmJizLpBsxF0g,tt0437745,"Adventure,Animation,Comedy",7.7
adultswim,1.0.0,US,05/17/2020,0,Free,E|robot_chicken|2007,S|shoe|2007,Robot Chicken,3,6,Shoe,09/25/2019,05/27/2020,09/10/2007,696,TV-MA,en,https://www.adultswim.com/videos/robot-chicken,https://www.adultswim.com//videos/robot-chicken/shoe,VideoCollection:Y9vOHWm2RayFEQYn35sv1g,JXgrgmxMR9uhvreY1y6VFg,tt0437745,"Adventure,Animation,Comedy",7.7
