videoId,type,tvRating,title,url,id,mediaID,seriesTitleId,seasonEpisode,subtitle,image16x9,durationFormatted,shortDescription,squeezetime,expireDateFormatted,duration,authRequired,videoType,entityType,created,teaserType,seriesReference,titleId,seriesId,description,shortDescriptionNoTags,descriptionNoTags,metaDescription,originalPremierDate,originalPremierDateFormatted,season,episode,canonicalUrl,releaseYear,episodeReference,movieReference,seriesPrimaryCollection,isPlayable,ads,tags,deeplinkTitle,deeplinkUri,startTime,endTime,availableOn,airsOn,expiresOn,newStatus,availabilityInfo,images,seriesLogo,seriesLogoImage,videoLogoImage,jsCanUseThisPlaylistItemAsIs
2195238,episode,TV-PG,A Positive Presence,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-31\/a-positive-presence,266,7820b67d8fcb47b4d4c1a6561d5ee69b2a51ef73,2160236,S1 | E31,A Positive Presence,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fic131_1920x1080_100.jpg,24 min,What trick has Michael been performing since he was a child? Who embarked on a 21-day juice cleanse? What moment made everyone on set erupt in laughter? We've got all that plus never-before-seen footage!,10,Expires December 23,1472.7713,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195239,episode,TV-14,A Living Trilobite,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-32\/a-living-trilobite,310,17b620bae93ba8b2d0612f17019da9fa92c6eedd,2160236,S1 | E32,A Living Trilobite,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fic132_1920x1080_100.jpg,24 min,Which trick went viral on a hip-hop blog? What word is hard for Michael to pronounce? What degree did Michael earn in college? We've got all that plus never-before-seen footage!,10,Expires December 23,1472.7713,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195240,episode,TV-14,It's a Makeshift,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-33\/its-a-makeshift,264,61c1bf027ba48655fe52c345cd9385a00e78483c,2160236,S1 | E33,It's a Makeshift,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fcbe-107-full-ep-1920x1080_100.jpg,24 min,Find out why Michael needed scorpion training and what are his top vacation spots. Plus new clips!,10,Expires December 23,1472.7714,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195241,episode,TV-14,Might Be Trippin',\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-34\/might-be-trippin,275,d033e7eebfc0c0d02017e255300c8879dfa66bdd,2160236,S1 | E34,Might Be Trippin',https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fcbe-120-full-ep-1920x1080_100.jpg,24 min,Find out the trick that nearly wounded a delivery man. Plus more fun facts and new clips!,10,Expires December 23,1472.7713,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195242,episode,TV-14,3D Galastical Morphin Ranging Power Tents,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-35\/3d-galastical-morphin-ranging-power,278,984e07548c5808b9a29b5fb377a90661b0d7885a,2160236,S1 | E35,3D Galastical Morphin Ranging Power Tents,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fcbe-123-full-ep-1920x1080_100.jpg,24 min,"How does the magic team surprise Michael during a trick? Plus, more fun facts and new clips!",10,Expires December 23,1472.7713,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195243,episode,TV-14,Flash Melt,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-36\/flash-melt,303,3ed10872f07a5350c0f2178e45949f29c8f6efeb,2160236,S1 | E36,Flash Melt,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fcbe-124-full-ep-1920x1080_100.jpg,24 min,Find out how the crew stopped loud kids from ruining a shoot. Plus more fun facts and new clips!,10,Expires December 23,1472.6712,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195244,episode,TV-14,An Over-Grooming Situation,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-37\/an-over-grooming-situation,279,5e467e2ba1879ba8eacd81f113fb9603f254691b,2160236,S1 | E37,An Over-Grooming Situation,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fcbe-125-full-ep-1920x1080_100.jpg,24 min,Find out what trick left a producer tending to a wasp sting. Plus more fun facts and new clips!,10,Expires December 23,1472.7379,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195245,,TV-14,The Doughy Parts,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-38\/the-doughy-parts,299,969628562241a3d9ed5497d7a766b7f6b9ef50cb,2160236,,,,24 min,"Find out what trick was a nightmare for the crew to clean up. Plus, more fun facts and new clips!",10,Expires December 23,1472.6378,1,episode,video,1570040829.0,,213,2195245,213,What trick was a nightmare for the crew to clean up? Which trick did Michael rehearse for weeks prior to filming? And why was Michael really nervous on set? We've got all that plus never-before-seen clips!,"Find out what trick was a nightmare for the crew to clean up. Plus, more fun facts and new clips!",What trick was a nightmare for the crew to clean up? Which trick did Michael rehearse for weeks prior to filming? And why was Michael really nervous on set? We've got all that plus never-before-seen clips!,,False,,1,38,https:\/\/www.trutv.com\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-38\/the-doughy-parts,2019,,,3971,1,"{'banner': 'NaN', 'rectangle': 'NaN', 'display_presented': True, 'sponsor_120x42': 'trutv_shows_the_carbonaro_effect_inside_carbonaro', 'mobile_ad': 'the_carbonaro_effect_inside_carbonaro', 'display_ad_inventory_id': 'TRU\\/shows\\/the_carbonaro_effect_inside_carbonaro'}",[],Watch On the App,https:\/\/app.trutv.com\/NHrQP7P7d4,1584270060.0,1608803999.0,,,,False,,"{'tvapps_846x700': {'fid': '274', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2019%2F11%2FIC-846x700.jpg', 'type': 'series'}, 'main_1024x1536': {'fid': '271', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2019%2F11%2FIC-1024x1536.jpg', 'type': 'series'}, 'main_1600x900': {'fid': '5610', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fcbe209-1920x1080_100.jpg', 'type': 'video'}, 'main_1692x695': {'fid': '273', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2019%2F11%2FIC-1692x695.jpg', 'type': 'series'}, 'tvapps_1920xjpg': {'fid': '270', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2019%2F11%2FIC-1920x1080.jpg', 'type': 'series'}, 'main_2048x1536': {'fid': '269', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2019%2F11%2FIC-2048x1536.jpg', 'type': 'series'}, 'main_900x360': {'fid': '492', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2FIC-Logo-900x360.png', 'type': 'series'}, 'main_2_900x360': {'fid': '493', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2FIC-Logo-900x360_0.png', 'type': 'series'}}",349,https:\/\/i.cdn.trutv.com\/assets\/tru\/prod\/images\/2020\/01\/IC-Logo-900x360.png,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2FIC-Logo-900x360.png,True
2195246,episode,TV-14,Turn to Gold,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-39\/turn-to-gold,282,5563a3ff5f9623c5c778d2d831fb71d0ed5362b9,2160236,S1 | E39,Turn to Gold,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Ftce206-1920x1080_100.jpg,24 min,"Find out which trick was inspired by Michael's fascination with superhero movies. Plus, new clips!",10,Expires December 23,1472.4043,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195247,episode,TV-14,Fishguise,\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-40\/fishguise,309,2b07e16a736a2368f013d81477f828e2ce9f0706,2160236,S1 | E40,Fishguise,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fcbe213-full-sp-1920x1080_100.jpg,24 min,"Find out how Michael's acting days inspired a bit and what are ""Orphan Tricks"". Plus, new clips!",10,Expires December 23,1472.7713,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143149,episode,TV-14,Losers Special,\/shows\/comedy-knockout\/season-3\/episode-1\/losers-special,514,f12d65774fceb8c7305bdf6b2c49e1624c6833c5,2084649,S3 | E1,Losers Special,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fcko301-loser-1920x1080_100.jpg,24 min,"Veteran Comedy Knockout favorites: Dave Hill, Tone Bell, and Julian McCullough compete to finally earn a winâ€¦ or at least avoid the dreaded apology.",10,Expires April 30,1472.838,0,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143150,episode,TV-14,Champions Special,\/shows\/comedy-knockout\/season-3\/episode-2\/champions-special,557,b3039cf0bc8edb8522b205571e0ffbb2b5f24e27,2084649,S3 | E2,Champions Special,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fcko302-champions-1920x1080_100.jpg,24 min,"Megan Neuringer gets crazy eyes, Noah Gardenswartz knows what not to say during brain surgery, and Clayton English thinks a major pop star is watching him.",10,Expires April 23,1471.6369,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143151,episode,TV-14,That's My Wife,\/shows\/comedy-knockout\/season-3\/episode-3\/thats-my-wife,584,b97273c11fc441588cf02a974e8be0cd41abef8e,2084649,S3 | E3,That's My Wife,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fcko303-promo-1920x1080_0_100.jpg,24 min,"Amir K guesses the last book that Natasha Leggero read, Moshe Kasher does a mean stripper impersonation, and Natasha reveals Moshe's favorite class in school.",10,Expires April 23,1472.9048,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143152,episode,TV-14,Show Some Respect,\/shows\/comedy-knockout\/season-3\/episode-4\/show-some-respect,500,b541ccea8ea2f8f17c9b882347cc222bc7eacef9,2084649,S3 | E4,Show Some Respect,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fcko304-promo-1920x1080_0_100.jpg,24 min,"Dave Hill confesses who he has on the brain, J.P. McDade takes a shot at Dave's career, and Ali Kolbert reveals her side hustle.",10,Expires April 23,1472.8381,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143153,episode,TV-14,White Tasty,\/shows\/comedy-knockout\/season-3\/episode-5\/white-tasty,502,cf81840d56912d208fdf001ad4ecf85a4f28e475,2084649,S3 | E5,White Tasty,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fcko305-promo-1920x1080_0_100.jpg,24 min,"Tone Bell schools a lucky person on the street, Jade Catta-Preta goes hard at Tone's love life, and Noah Gardenswartz spots someone very special in the crowd.",10,Expires April 23,1472.9047,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143154,episode,TV-14,Demo Crazy,\/shows\/comedy-knockout\/season-3\/episode-6\/demo-crazy,589,fef44b62108ee98638414a80b32e2ec08ea9924c,2084649,S3 | E6,Demo Crazy,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fcko306-full-ep-1920x1080_100.jpg,24 min,"Sara Schaefer knows what not to say in a search party, Joel Kim Booster explains why your grandpa doesn't trust him, and Yassir Lester knows all about Joel's longest relationship.",10,Expires April 23,1473.0049,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143155,episode,TV-14,Made Me Laugh,\/shows\/comedy-knockout\/season-3\/episode-7\/made-me-laugh,585,e0a9a6ebcef971ceed0a7f62d6647505c606de20,2084649,S3 | E7,Made Me Laugh,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F02%2Fcko307-apology-1920x1080_1_100.jpg,24 min,"Vanessa Fraction spots a 70's sitcom star in the crowd, Rojo Perez makes an inappropriate exit, and Tone Bell reads a crowd member's mind.",10,Expires April 23,1472.9048,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143156,episode,TV-14,Where's the Bathroom?,\/shows\/comedy-knockout\/season-3\/episode-8\/wheres-the-bathroom,512,0d951876bbd1b815d377e0aa1361a86cd56642a9,2084649,S3 | E8,Where's the Bathroom?,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fcko308-1920x1080_100.jpg,24 min,"Pete Lee reveals how millennials cure glaucoma, Michelle Buteau becomes a guidance counselor, and Matthew Broussard unmasks a German techno DJ in the crowd.
",10,Expires April 23,1472.838,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143157,episode,TV-14,Russian Interference,\/shows\/comedy-knockout\/season-3\/episode-9\/russian-interference,489,a3b907f42dfa77c7b3cef1a4fc0364d7705f8e5f,2084649,S3 | E9,Russian Interference,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fcko309-apology-v2-1920x1080_0_100.jpg,24 min,"Gina Yashere obsesses over the contents of a crowd member's pants, Joel Kim Booster knows exactly what not to say as a pilates teacher, and Dave Hill tries a unique style of crowd work.",10,Expires April 23,1472.1373,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143158,,TV-14,I Hate Myself,\/shows\/comedy-knockout\/season-3\/episode-10\/i-hate-myself,567,227d1ca7ff9478eb80d9d0cde1523c220a1bb93c,2084649,,,,24 min,"On this show, we learn three things: don't let Mo Amer call 911, don't ask Jenny Zigrino how you look, and never let Mo Mandel speak to the audience.",10,Expires April 23,1472.9715,1,episode,video,1570041696.0,,423,2143158,423,"On this show, we learn three things: don't let Mo Amer call 911, don't ask Jenny Zigrino how you look, and never let Mo Mandel speak to the audience.","On this show, we learn three things: don't let Mo Amer call 911, don't ask Jenny Zigrino how you look, and never let Mo Mandel speak to the audience.","On this show, we learn three things: don't let Mo Amer call 911, don't ask Jenny Zigrino how you look, and never let Mo Mandel speak to the audience.",,False,,3,10,https:\/\/www.trutv.com\/shows\/comedy-knockout\/season-3\/episode-10\/i-hate-myself,2018,,,3992,1,"{'banner': 'NaN', 'rectangle': 'NaN', 'display_presented': True, 'sponsor_120x42': 'trutv_shows_comedy_knockout', 'mobile_ad': 'comedy_knockout', 'display_ad_inventory_id': 'TRU\\/shows\\/comedy_knockout'}",[],Watch On the App,https:\/\/app.trutv.com\/fYWpx8the4,1585296000.0,1587715199.0,,,Expires in 4 days,False,Expires in 4 days,"{'tvapps_846x700': {'fid': '247', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2019%2F11%2FCKO-846x700.jpg', 'type': 'series'}, 'main_1024x1536': {'fid': '244', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2019%2F11%2FCKO-1024x1536.jpg', 'type': 'series'}, 'main_1600x900': {'fid': '5051', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fcko310-promo-1920x1080_0_100.jpg', 'type': 'video'}, 'main_1692x695': {'fid': '246', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2019%2F11%2FCKO-1692x695.jpg', 'type': 'series'}, 'tvapps_1920xjpg': {'fid': '243', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2019%2F11%2FCKO-1920x1080.jpg', 'type': 'series'}, 'main_2048x1536': {'fid': '242', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2019%2F11%2FCKO-2048x1536.jpg', 'type': 'series'}, 'main_900x360': {'fid': '432', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2019%2F12%2FCKO-Logo-900x360.png', 'type': 'series'}, 'main_2_900x360': {'fid': '433', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2019%2F12%2FCKO-Logo-900x360_0.png', 'type': 'series'}}",319,https:\/\/i.cdn.trutv.com\/assets\/tru\/prod\/images\/2019\/12\/CKO-Logo-900x360.png,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2019%2F12%2FCKO-Logo-900x360.png,True
2167636,,TV-14,You Call This a Game Show?,\/shows\/paid-off-with-michael-torpey\/season-1\/episode-1\/you-call-this-a-game-show,1496,9fd149c6b180c694edb4d3b5926575b5e665b75f,2167635,,,,24 min,"College grads compete for a chance to pay off their student loan debt, and a terrible insult comic shows up to roast Michael and our solar system. Plus, our poll reveals the five best dates you can have for under $10.",10,Expires July 20,1472.8047,0,episode,video,1570044887.0,,1408,2167636,1408,"College grads compete for a chance to pay off their student loan debt, and a terrible insult comic shows up to roast Michael and our solar system. Plus, our poll reveals the five best dates you can have for under $10.","College grads compete for a chance to pay off their student loan debt, and a terrible insult comic shows up to roast Michael and our solar system. Plus, our poll reveals the five best dates you can have for under $10.","College grads compete for a chance to pay off their student loan debt, and a terrible insult comic shows up to roast Michael and our solar system. Plus, our poll reveals the five best dates you can have for under $10.",,False,,1,1,https:\/\/www.trutv.com\/shows\/paid-off-with-michael-torpey\/season-1\/episode-1\/you-call-this-a-game-show,2018,,,4001,1,"{'banner': 'NaN', 'rectangle': 'NaN', 'display_presented': True, 'sponsor_120x42': 'trutv_shows_paid_off_with_michael_torpey', 'mobile_ad': 'paid_off_with_michael_torpey', 'display_ad_inventory_id': 'TRU\\/shows\\/paid_off_with_michael_torpey'}",[],Watch On the App,https:\/\/app.trutv.com\/cbVMenHfe4,1568804400.0,1595242859.0,,,,False,,"{'tvapps_846x700': {'fid': '119', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2019%2F11%2FPaidOff-846x700.jpg', 'type': 'series'}, 'main_1024x1536': {'fid': '116', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2019%2F11%2FPaidOff-1024x1536.jpg', 'type': 'series'}, 'main_1600x900': {'fid': '967', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fpo101-1920x1080-1_100.jpg', 'type': 'video'}, 'main_1692x695': {'fid': '118', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2019%2F11%2FPaidOff-1692x695.jpg', 'type': 'series'}, 'tvapps_1920xjpg': {'fid': '115', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2019%2F11%2FPaidOff-1920x1080.jpg', 'type': 'series'}, 'main_2048x1536': {'fid': '114', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2019%2F11%2FPaidOff-2048x1536.jpg', 'type': 'series'}, 'main_900x360': {'fid': '120', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2019%2F11%2FPaidOff-Logo-900x360.png', 'type': 'series'}, 'main_2_900x360': {'fid': '120', 'url': 'https:\\/\\/images.trutv.com\\/tru\\/$dyna_params\\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2019%2F11%2FPaidOff-Logo-900x360.png', 'type': 'series'}}",116,https:\/\/i.cdn.trutv.com\/assets\/tru\/prod\/images\/2019\/11\/PaidOff-Logo-900x360.png,https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2019%2F11%2FPaidOff-Logo-900x360.png,True
2167637,episode,TV-14,"It's Brooklyn, Numbnuts!",\/shows\/paid-off-with-michael-torpey\/season-1\/episode-2\/its-brooklyn-numbnuts,1457,17ff7d2a0f791de2f80cf31d381d7c3ab498ef6e,2167635,S1 | E2,"It's Brooklyn, Numbnuts!",https:\/\/images.trutv.com\/tru\/$dyna_params\/https%3A%2F%2Fi.cdn.trutv.com%2Fassets%2Ftru%2Fprod%2Fimages%2F2020%2F01%2Fepisode-102_photo-credit-trutv--jeremy-freeman_100.jpg,24 min,"College grads Lace, Mat and Jodeci compete for a chance to pay off their entire student debt. Plus, General Don Roger travels from the future, and our polling question reveals the average length of a sexual dry spell.",10,Expires July 20,1472.8381,1,episode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
