url,genre,language,bot_country,availabilityStarts,availabilityEnds,bot_system,offer_type
\/shows\/you-can-do-better\/season-1\/episode-16\/mans-best-friends,WatchAction,en,US,2019-03-11T11:00:00+00:00,2020-06-15T11:00:59+00:00,TBS,TVE
\/shows\/the-chris-gethard-show\/season-3\/episode-8\/what-could-have-been,WatchAction,en,US,2018-08-16T11:00:00+00:00,2020-09-20T11:00:59+00:00,TBS,TVE
\/shows\/you-can-do-better\/season-1\/episode-14\/tying-the-knot,WatchAction,en,US,2019-03-11T11:00:00+00:00,2020-06-15T11:00:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-1\/episode-22\/adam-ruins-the-wild-west,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/friends-of-the-people\/season-1\/episode-6\/pick-up-artists,WatchAction,en,US,2018-12-31T13:00:00+00:00,2020-05-01T11:00:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-1\/episode-2\/adam-ruins-security,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-4\/episode-20\/smushed,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-1\/episode-6\/adam-ruins-hygiene,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-3\/episode-10\/adam-ruins-little-bugs,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-2\/episode-24\/dog-days-of-bummer,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-3\/episode-9\/the-lana-del-race-for-the-cure-with-nick-offerman,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/fameless\/season-2\/episode-22\/the-trashed-and-the-furious,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:11+00:00,TBS,TVE
\/shows\/the-carbonaro-effect\/season-4\/episode-2\/relax-the-back,WatchAction,en,US,2020-02-08T10:00:00+00:00,2020-05-01T07:59:54+00:00,TBS,TVE
\/shows\/jon-glaser-loves-gear\/season-2\/episode-8\/swing-dancing,WatchAction,en,US,2019-11-18T13:00:00+00:00,2020-10-05T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-7\/episode-29\/spring-break-countdown,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/almost-genius\/season-1\/episode-19\/so-close-yet-so-far,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-4\/episode-24\/stripped-of-dignity,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/hot-ones-the-game-show\/season-1\/episode-5\/tkomg,WatchAction,en,US,2020-03-25T06:00:00+00:00,2021-01-06T09:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-1\/episode-6\/panty-raid,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect\/season-4\/episode-19\/double-takes-4,WatchAction,en,US,2020-02-08T10:00:00+00:00,2020-05-01T07:59:54+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-2\/episode-18\/sweat-the-small-things,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/fameless\/season-2\/episode-11\/home-is-where-the-haunt-is,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:11+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-8\/episode-25\/the-paternity-test,WatchAction,en,US,2020-02-07T11:30:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/comedy-knockout\/season-3\/episode-5\/white-tasty,WatchAction,en,US,2020-03-27T08:00:00+00:00,2020-04-24T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-8\/episode-26\/the-shame-of-water,WatchAction,en,US,2020-02-21T11:30:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-14\/just-smash-it-out,WatchAction,en,US,2020-03-15T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/at-home-with-amy-sedaris\/season-2\/episode-3\/all-about-amy,WatchAction,en,US,2019-09-16T11:00:00+00:00,2020-11-09T13:00:59+00:00,TBS,TVE
\/shows\/talk-show-the-game-show\/season-1\/episode-4\/ill-burn-it-down,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-40\/fishguise,WatchAction,en,US,2020-03-15T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-16\/serious-deja-vu,WatchAction,en,US,2020-03-15T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers-after-party\/season-3\/episode-3\/the-dumbbell,WatchAction,en,US,2020-02-01T10:00:00+00:00,2020-04-24T07:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect\/season-4\/episode-5\/simon-soft,WatchAction,en,US,2020-02-08T10:00:00+00:00,2020-05-01T07:59:54+00:00,TBS,TVE
\/shows\/paid-off-with-michael-torpey\/season-1\/episode-23\/we-can-pay-you-in-guac,WatchAction,en,US,2019-09-12T11:00:00+00:00,2020-07-20T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-3\/episode-24\/up-losers-creek,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-3\/episode-3\/adam-ruins-games,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect\/season-4\/episode-17\/double-takes-2,WatchAction,en,US,2020-02-08T10:00:00+00:00,2020-05-01T07:59:54+00:00,TBS,TVE
\/shows\/greatest-ever\/season-2\/episode-8\/greatest-holidays-ever,WatchAction,en,US,2020-03-09T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-1\/episode-15\/pick-a-loser,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-chris-gethard-show\/season-3\/episode-25\/new-york-vs-the-world,WatchAction,en,US,2018-08-16T11:00:00+00:00,2020-09-20T11:00:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-34\/might-be-trippin,WatchAction,en,US,2020-03-15T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-3\/episode-9\/adam-ruins-music,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-4\/episode-22\/the-big-uneasy,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/tacoma-fd\/season-1\/episode-10\/fire-at-the-dispensary-explicit,WatchAction,en,US,2019-07-09T11:00:00+00:00,2020-08-10T11:00:59+00:00,TBS,TVE
\/shows\/laff-mobbs-laff-tracks\/season-1\/episode-22\/stage-5-clinger,WatchAction,en,US,2019-09-16T11:00:00+00:00,2020-04-27T11:00:59+00:00,TBS,TVE
\/shows\/comedy-knockout\/season-3\/episode-3\/thats-my-wife,WatchAction,en,US,2020-03-27T08:00:00+00:00,2020-04-24T07:59:59+00:00,TBS,TVE
\/shows\/hack-my-life-inside-hacks\/season-1\/episode-19\/the-hacks-of-life,WatchAction,en,US,2020-04-06T11:01:00+00:00,2020-05-01T07:59:06+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-1\/episode-10\/what-did-i-eat,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/upscale-with-prentice-penny\/season-1\/episode-6\/date-night,WatchAction,en,US,2020-02-02T13:01:00+00:00,2020-06-26T07:59:59+00:00,TBS,TVE
\/shows\/laff-mobbs-laff-tracks\/season-2\/episode-15\/self-care-dos-and-donts,WatchAction,en,US,2020-02-15T12:30:00+00:00,2020-04-27T11:00:59+00:00,TBS,TVE
\/shows\/fameless\/season-2\/episode-2\/the-shawprank-redemption,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:11+00:00,TBS,TVE
\/shows\/those-who-cant\/season-3\/episode-6\/taco-tuesday-explicit,WatchAction,en,US,2019-05-14T11:00:00+00:00,2020-10-05T11:00:59+00:00,TBS,TVE
\/shows\/almost-genius\/season-1\/episode-6\/daring-the-universe,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-2\/episode-26\/adam-ruins-flying,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-20\/take-the-mirror,WatchAction,en,US,2020-03-15T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-5\/episode-22\/ash-clown,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/fameless\/season-2\/episode-16\/through-the-cooking-glass,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:11+00:00,TBS,TVE
\/shows\/impractical-jokers-inside-jokes\/season-1\/episode-146\/psychotic-not-line,WatchAction,en,US,2019-12-31T11:30:00+00:00,2020-05-01T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-3\/episode-1\/look-out-below,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/laff-mobbs-laff-tracks\/season-1\/episode-20\/pizza-panties,WatchAction,en,US,2019-09-16T11:00:00+00:00,2020-04-27T11:00:59+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-4\/episode-6\/billys-thanksgiving-parade,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/upscale-with-prentice-penny\/season-1\/episode-5\/dressing-up,WatchAction,en,US,2020-02-02T13:01:00+00:00,2020-06-26T07:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-37\/an-over-grooming-situation,WatchAction,en,US,2020-03-15T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-7\/episode-8\/no-child-left-behind,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-3\/episode-8\/inside-the-vault,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-8\/episode-33\/celebrating-200-episodes-the-second-hundred,WatchAction,en,US,2020-02-14T11:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers-after-party\/season-3\/episode-8\/its-electric,WatchAction,en,US,2020-03-06T12:02:00+00:00,2020-04-24T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-2\/episode-9\/the-truth-hurts,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/paid-off-with-michael-torpey\/season-1\/episode-26\/do-gooders-edition,WatchAction,en,US,2019-09-12T11:00:00+00:00,2020-07-20T11:00:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect-inside-carbonaro\/season-1\/episode-39\/turn-to-gold,WatchAction,en,US,2020-03-15T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-6\/episode-13\/universal-appeal,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/tacoma-fd\/season-1\/episode-6\/full-moon-fever-explicit,WatchAction,en,US,2019-07-09T11:00:00+00:00,2020-08-10T11:00:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-3\/episode-5\/adam-ruins-america,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-5\/episode-11\/whose-phone-is-ringing,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/chris-webbers-full-court-pranks\/season-1\/episode-2\/terrell-owens-vs-justin-the-fan,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/those-who-cant\/season-2\/episode-10\/elect-ile-dysfunction,WatchAction,en,US,2019-07-29T11:00:00+00:00,2020-10-05T11:00:59+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-5\/episode-1\/immigrant-or-real-american-with-jon-hamm,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/greatest-ever\/season-1\/episode-3\/greatest-sports-ever,WatchAction,en,US,2020-03-09T11:01:00+00:00,2020-12-24T09:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-8\/episode-20\/irritable-vowel-syndrome,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/almost-genius\/season-1\/episode-7\/flying-too-close-to-the-sun,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/tacoma-fd\/season-2\/talkoma-fd-whodunit,WatchAction,en,US,2020-04-10T06:30:00+00:00,2020-07-19T07:59:59+00:00,TBS,TVE
\/shows\/laff-mobbs-laff-tracks\/season-2\/episode-1\/chris-redd-headlines,WatchAction,en,US,2019-11-09T12:30:00+00:00,2020-04-27T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-3\/episode-14\/make-womb-for-daddy,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-6\/episode-26\/gi-jokers,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/jon-glaser-loves-gear\/season-2\/episode-4\/golf,WatchAction,en,US,2019-11-18T13:00:00+00:00,2020-10-05T11:00:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect\/season-4\/episode-9\/theres-life-in-here,WatchAction,en,US,2020-02-08T10:00:00+00:00,2020-05-01T07:59:54+00:00,TBS,TVE
\/shows\/hack-my-life-inside-hacks\/season-1\/episode-13\/hack-to-the-future,WatchAction,en,US,2020-04-06T11:01:00+00:00,2020-05-01T07:59:06+00:00,TBS,TVE
\/shows\/the-carbonaro-effect\/season-5\/episode-12\/double-takes-back-to-the-ice,WatchAction,en,US,2020-02-08T10:00:00+00:00,2020-05-01T07:59:54+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-3\/episode-3\/field-of-screams,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-6\/episode-12\/crickets,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/hack-my-life-inside-hacks\/season-1\/episode-17\/pool-party-of-one,WatchAction,en,US,2020-04-06T11:01:00+00:00,2020-05-01T07:59:06+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-4\/episode-1\/billy-helps-tina-fey-find-a-friend,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/you-can-do-better\/season-1\/episode-3\/technology,WatchAction,en,US,2019-03-11T11:00:00+00:00,2020-06-15T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-6\/episode-9\/drum-and-drummer,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-2\/episode-13\/out-of-fashion,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/hack-my-life\/season-3\/episode-9\/hack-a-bye-baby,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-7\/episode-17\/like-a-boss,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-7\/episode-23\/the-bogey-man,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/talk-show-the-game-show\/season-1\/episode-31\/natasha-leggero-camron-wilson-cruz,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/those-who-cant\/season-1\/episode-8\/wet-dreams-may-come,WatchAction,en,US,2019-07-29T11:00:00+00:00,2020-10-05T11:00:59+00:00,TBS,TVE
\/shows\/im-sorry\/season-1\/episode-1\/pilot-explicit,WatchAction,en,US,2020-02-01T10:00:00+00:00,2020-05-01T07:59:33+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-2\/episode-11\/get-out-of-dodge,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-1\/episode-9\/adam-ruins-summer-fun,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/im-sorry\/season-1\/episode-2\/racist-daughter,WatchAction,en,US,2020-02-01T10:00:00+00:00,2020-05-01T07:59:33+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-8\/episode-2\/the-closer,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-2\/episode-12\/the-rally-to-raise-awareness-of-nicole-kidman-with,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/friends-of-the-people\/season-1\/episode-13\/cmon-dad,WatchAction,en,US,2018-12-31T13:00:00+00:00,2020-05-01T11:00:59+00:00,TBS,TVE
\/shows\/its-personal-with-amy-hoggart\/season-1\/episode-3\/anxiety,WatchAction,en,US,2020-03-12T06:00:00+00:00,2020-05-28T07:59:59+00:00,TBS,TVE
\/shows\/laff-mobbs-laff-tracks\/season-1\/episode-10\/the-inappropriate-barber,WatchAction,en,US,2019-09-16T11:00:00+00:00,2020-04-27T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-2\/episode-14\/scaredy-cat,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-3\/episode-10\/when-the-easter-bunny-attacks-with-joel-mchale,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/laff-mobbs-laff-tracks\/season-2\/episode-2\/janelle-james-headlines,WatchAction,en,US,2019-11-16T12:30:00+00:00,2020-04-27T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-5\/episode-20\/the-chairman,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-2\/episode-25\/sorry-for-your-loss,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-4\/episode-26\/doomed,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-5\/episode-3\/ruffled-feathers,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-5\/episode-4\/stare-master,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/tacoma-fd\/season-1\/episode-7\/old-flame-explicit,WatchAction,en,US,2019-07-09T11:00:00+00:00,2020-08-10T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-6\/episode-27\/ncaa-march-madness-bracket-attack,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-2\/episode-6\/its-debra-messing-you-gays-with-debra-messing-and,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/hack-my-life-inside-hacks\/season-1\/episode-14\/hacking-the-home-and-beyond,WatchAction,en,US,2020-04-06T11:01:00+00:00,2020-05-01T07:59:06+00:00,TBS,TVE
\/shows\/talk-show-the-game-show\/season-1\/episode-10\/im-cool,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/hack-my-life\/season-3\/episode-17\/keep-on-hacking,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/laff-mobbs-laff-tracks\/season-1\/episode-9\/worst-laid-plans,WatchAction,en,US,2019-09-16T11:00:00+00:00,2020-04-27T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-5\/episode-2\/youre-cut-off,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/you-can-do-better\/season-1\/episode-12\/tis-the-season,WatchAction,en,US,2019-03-11T11:00:00+00:00,2020-06-15T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-3\/episode-29\/just-say-no,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-1\/episode-25\/adam-ruins-christmas,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-1\/episode-10\/adam-ruins-sex,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-8\/episode-23\/hollywood,WatchAction,en,US,2020-03-13T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/hack-my-life\/season-3\/episode-18\/good-hack-hunting,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-7\/episode-3\/no-good-deed,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/its-personal-with-amy-hoggart\/season-1\/episode-6\/revenge,WatchAction,en,US,2020-04-09T06:00:00+00:00,2020-05-28T07:59:59+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-4\/episode-3\/anna-kendricks-tinder-in-real-life-lightning-round,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/jon-glaser-loves-gear\/season-1\/episode-7\/surfing,WatchAction,en,US,2019-11-18T13:00:00+00:00,2020-10-05T11:00:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-6\/episode-23\/take-me-out-at-the-ballgame,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/almost-genius\/season-1\/episode-14\/hardly-working,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-3\/episode-28\/a-legendary-fail,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect\/season-5\/episode-8\/puppification,WatchAction,en,US,2020-02-08T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-6\/episode-4\/catastrophe,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/laff-mobbs-laff-tracks\/season-2\/episode-12\/rachel-feinstein,WatchAction,en,US,2020-01-25T12:30:00+00:00,2020-04-27T11:00:59+00:00,TBS,TVE
\/shows\/laff-mobbs-laff-tracks\/season-1\/episode-4\/soul-mom,WatchAction,en,US,2019-09-16T11:00:00+00:00,2020-04-27T11:00:59+00:00,TBS,TVE
\/shows\/fameless\/season-2\/episode-18\/ear-factor,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:11+00:00,TBS,TVE
\/shows\/the-carbonaro-effect\/season-5\/episode-11\/double-takes-back-to-fight-or-flight,WatchAction,en,US,2020-02-08T10:00:00+00:00,2020-05-01T07:59:54+00:00,TBS,TVE
\/shows\/impractical-jokers\/season-4\/episode-17\/sneaking-number-twos-going-number-one,WatchAction,en,US,2020-02-09T10:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/impractical-jokers-inside-jokes\/season-1\/episode-149\/scaredy-cat,WatchAction,en,US,2020-02-21T12:01:00+00:00,2020-05-09T07:59:59+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-1\/episode-4\/can-rachel-dratch-name-20-white-people-in-30-seconds,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/billy-on-the-street\/season-2\/episode-7\/do-you-think-gisele-bundchen-understands-the-jokes-on,WatchAction,en,US,2018-10-01T11:00:00+00:00,2020-10-26T11:00:00+00:00,TBS,TVE
\/shows\/laff-mobbs-laff-tracks\/season-1\/episode-27\/old-school-edition,WatchAction,en,US,2019-02-08T13:00:00+00:00,2020-04-27T11:00:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-3\/episode-2\/adam-ruins-a-sitcom,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/talk-show-the-game-show\/season-1\/episode-30\/dave-holmes-maria-thayer-eliza-skinner,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/talk-show-the-game-show\/season-1\/episode-23\/andy-richter-sasheer-zamata-nadia-g,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/adam-ruins-everything\/season-1\/episode-13\/adam-ruins-hollywood,WatchAction,en,US,2020-04-02T08:00:00+00:00,2020-05-01T07:59:59+00:00,TBS,TVE
\/shows\/the-carbonaro-effect\/season-4\/episode-7\/the-food-flattener,WatchAction,en,US,2020-02-08T10:00:00+00:00,2020-05-01T07:59:54+00:00,TBS,TVE
\/shows\/you-can-do-better\/season-1\/episode-24\/the-work-life,WatchAction,en,US,2019-03-11T11:00:00+00:00,2020-06-15T11:00:59+00:00,TBS,TVE
