bot_system,bot_version,bot_country,capture_date,is_movie,offer_type,series_title,season_number,episode_number,program_title,provider_release_date,provider_cease_date,viewable_runtime,maturity_rating,original_language,series_url,program_url,series_source_id,source_id,provider_original
tbs,1.0.0,US,05/08/2020,0,TVE,The Misery Index,1,10,They Made Me Do It!,05/01/2020,10/18/2020,1260,TV-14,en,http://www.tbs.com/miseryindex,http://www.tbs.com/shows/the-misery-index/season-1/episode-10/they-made-me-do-it,2184043,2184048,0
tbs,1.0.0,US,05/08/2020,0,FREE,The Dress Up Gang,1,1,Burger Buddies\/New Look Day,05/01/2020,06/17/2021,1274,TV-MA,en,http://www.tbs.com/thedressupgang,http://www.tbs.com/shows/the-dress-up-gang/season-1/episode-1/burger-buddies-new-look-day-explicit,2128898,2154169,1
tbs,1.0.0,US,05/08/2020,0,TVE,The Dress Up Gang,1,2,Sigourney Weaver\/Finding Frankie,05/01/2020,06/17/2021,1238,TV-MA,en,http://www.tbs.com/thedressupgang,http://www.tbs.com/shows/the-dress-up-gang/season-1/episode-2/sigourney-weaverfinding-frankie,2128898,2128900,1
tbs,1.0.0,US,05/08/2020,0,TVE,The Dress Up Gang,1,3,Summer Body Blues\/The First Scuff Is the Deepest,05/01/2020,06/17/2021,1304,TV-MA,en,http://www.tbs.com/thedressupgang,http://www.tbs.com/shows/the-dress-up-gang/season-1/episode-3/summer-body-bluesthe-first-scuff-is-the-deepest-0,2128898,2154170,1
tbs,1.0.0,US,05/08/2020,0,TVE,The Dress Up Gang,1,4,Frankie's Fort\/Wonko,05/01/2020,06/17/2021,1244,TV-MA,en,http://www.tbs.com/thedressupgang,http://www.tbs.com/shows/the-dress-up-gang/season-1/episode-4/frankies-fortwonko-0,2128898,2154171,1
tbs,1.0.0,US,05/08/2020,0,TVE,The Dress Up Gang,1,5,Donny's Dinner Date\/Toothpick,05/01/2020,06/17/2021,1273,TV-MA,en,http://www.tbs.com/thedressupgang,http://www.tbs.com/shows/the-dress-up-gang/season-1/episode-5/donnys-dinner-datetoothpick-0,2128898,2154172,1
tbs,1.0.0,US,05/08/2020,0,TVE,The Dress Up Gang,1,6,Dessert for Donny\/The Handshake,05/01/2020,06/17/2021,1263,TV-14,en,http://www.tbs.com/thedressupgang,http://www.tbs.com/shows/the-dress-up-gang/season-1/episode-6/dessert-for-donnythe-handshake,2128898,2128904,1
tbs,1.0.0,US,05/08/2020,0,TVE,The Dress Up Gang,1,7,The Cockroach\/The Bully,05/01/2020,06/17/2021,1274,TV-MA,en,http://www.tbs.com/thedressupgang,http://www.tbs.com/shows/the-dress-up-gang/season-1/episode-7/the-cockroachthe-bully-0,2128898,2154173,1
tbs,1.0.0,US,05/08/2020,0,TVE,The Dress Up Gang,1,8,Big League\/Cory's Truck,05/01/2020,06/17/2021,1274,TV-MA,en,http://www.tbs.com/thedressupgang,http://www.tbs.com/shows/the-dress-up-gang/season-1/episode-8/big-leaguecorys-truck-0,2128898,2154174,1
tbs,1.0.0,US,05/08/2020,0,TVE,The Dress Up Gang,1,9,The Ding Dong Ditcher,05/01/2020,06/17/2021,1274,TV-MA,en,http://www.tbs.com/thedressupgang,http://www.tbs.com/shows/the-dress-up-gang/season-1/episode-9/the-ding-dong-ditcher-0,2128898,2154175,1
tbs,1.0.0,US,05/08/2020,0,TVE,The Dress Up Gang,1,10,The Club\/Cory from Beyond,05/01/2020,06/17/2021,1294,TV-14,en,http://www.tbs.com/thedressupgang,http://www.tbs.com/shows/the-dress-up-gang/season-1/episode-10/the-clubcory-from-beyond,2128898,2128908,1
tntdrama,1.0.0,US,05/08/2020,0,TVE,American Race,1,1,Baltimore Rising,04/02/2020,12/31/2020,2485,TV-14,en,http://www.tntdrama.com/shows/american-race,http://www.tntdrama.com/shows/american-race/season-1/episode-1/baltimore-rising,2099118,2099119,1
tntdrama,1.0.0,US,05/08/2020,0,TVE,American Race,1,2,Muslim Is the New Black,04/02/2020,12/31/2020,2484,TV-14,en,http://www.tntdrama.com/shows/american-race,http://www.tntdrama.com/shows/american-race/season-1/episode-2/muslim-is-the-new-black,2099118,2099120,1
tntdrama,1.0.0,US,05/08/2020,0,TVE,American Race,1,3,Entertainment Still So White,04/02/2020,12/31/2020,2494,TV-14,en,http://www.tntdrama.com/shows/american-race,http://www.tntdrama.com/shows/american-race/season-1/episode-3/entertainment-still-so-white,2099118,2099121,1
tntdrama,1.0.0,US,05/08/2020,0,TVE,American Race,1,4,The Divided States of America,04/02/2020,12/31/2020,2494,TV-14,en,http://www.tntdrama.com/shows/american-race,http://www.tntdrama.com/shows/american-race/season-1/episode-4/the-divided-states-of-america,2099118,2099122,1
tntdrama,1.0.0,US,05/08/2020,0,TVE,Animal Kingdom,4,1,Janine,05/08/2020,05/15/2020,2758,TV-MA,en,http://www.tntdrama.com/shows/animal-kingdom,http://www.tntdrama.com/shows/animal-kingdom/season-4/episode-1/janine,2063877,2172503,1
tntdrama,1.0.0,US,05/08/2020,0,TVE,Animal Kingdom,4,2,Angela,05/08/2020,05/15/2020,2753,TV-MA,en,http://www.tntdrama.com/shows/animal-kingdom,http://www.tntdrama.com/shows/animal-kingdom/season-4/episode-2/angela,2063877,2172504,1
tntdrama,1.0.0,US,05/08/2020,0,TVE,Animal Kingdom,4,3,Man vs. Rock,05/08/2020,05/15/2020,2705,TV-MA,en,http://www.tntdrama.com/shows/animal-kingdom,http://www.tntdrama.com/shows/animal-kingdom/season-4/episode-3/man-vs-rock,2063877,2172505,1
tntdrama,1.0.0,US,05/08/2020,0,TVE,Animal Kingdom,4,4,Tank,05/08/2020,05/15/2020,2809,TV-MA,en,http://www.tntdrama.com/shows/animal-kingdom,http://www.tntdrama.com/shows/animal-kingdom/season-4/episode-4/tank,2063877,2172506,1
tntdrama,1.0.0,US,05/08/2020,0,TVE,Animal Kingdom,4,5,Reap,05/08/2020,05/15/2020,2750,TV-MA,en,http://www.tntdrama.com/shows/animal-kingdom,http://www.tntdrama.com/shows/animal-kingdom/season-4/episode-5/reap,2063877,2172507,1
tntdrama,1.0.0,US,05/08/2020,0,TVE,Bones,1,3,A Boy in a Tree,05/08/2020,05/15/2020,2523,TV-14,en,http://www.tntdrama.com/shows/bones,http://www.tntdrama.com/shows/bones/season-1/episode-3/a-boy-in-a-tree,700029,700576,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Bones,1,4,The Man in the Bear,05/08/2020,05/15/2020,2522,TV-14,en,http://www.tntdrama.com/shows/bones,http://www.tntdrama.com/shows/bones/season-1/episode-4/the-man-in-the-bear,700029,700579,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Bones,1,5,A Boy in a Bush,05/08/2020,05/15/2020,2525,TV-14,en,http://www.tntdrama.com/shows/bones,http://www.tntdrama.com/shows/bones/season-1/episode-5/a-boy-in-a-bush,700029,700580,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Bones,1,6,The Man in the Wall,05/08/2020,05/15/2020,2525,TV-14,en,http://www.tntdrama.com/shows/bones,http://www.tntdrama.com/shows/bones/season-1/episode-6/the-man-in-the-wall,700029,700581,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Bones,1,7,A Man on Death Row,05/08/2020,05/15/2020,2527,TV-14,en,http://www.tntdrama.com/shows/bones,http://www.tntdrama.com/shows/bones/season-1/episode-7/a-man-on-death-row,700029,700578,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Bones,1,8,The Girl in the Fridge,05/08/2020,05/15/2020,2524,TV-14,en,http://www.tntdrama.com/shows/bones,http://www.tntdrama.com/shows/bones/season-1/episode-8/the-girl-in-the-fridge,700029,700582,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Bones,1,9,The Man in the Fallout Shelter,05/08/2020,05/15/2020,2524,TV-14,en,http://www.tntdrama.com/shows/bones,http://www.tntdrama.com/shows/bones/season-1/episode-9/the-man-in-the-fallout-shelter,700029,700583,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Bones,1,10,The Woman at the Airport,05/08/2020,05/15/2020,2522,TV-14,en,http://www.tntdrama.com/shows/bones,http://www.tntdrama.com/shows/bones/season-1/episode-10/the-woman-at-the-airport,700029,700585,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Bones,1,11,The Woman in the Car,05/08/2020,05/15/2020,2524,TV-14,en,http://www.tntdrama.com/shows/bones,http://www.tntdrama.com/shows/bones/season-1/episode-11/the-woman-in-the-car,700029,700584,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Bones,1,12,The Superhero in the Alley,05/08/2020,05/15/2020,2494,TV-14,en,http://www.tntdrama.com/shows/bones,http://www.tntdrama.com/shows/bones/season-1/episode-12/the-superhero-in-the-alley,700029,700587,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Supernatural,12,21,There's Something About Mary,05/04/2020,05/11/2020,2521,TV-14,en,http://www.tntdrama.com/shows/supernatural,http://www.tntdrama.com/shows/supernatural/season-12/episode-21/theres-something-about-mary,697063,2092420,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Supernatural,13,4,The Big Empty,05/05/2020,05/12/2020,2524,TV-14,en,http://www.tntdrama.com/shows/supernatural,http://www.tntdrama.com/shows/supernatural/season-13/episode-4/the-big-empty,697063,2130845,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Supernatural,13,5,Advanced Thanatology,05/05/2020,05/12/2020,2476,TV-14,en,http://www.tntdrama.com/shows/supernatural,http://www.tntdrama.com/shows/supernatural/season-13/episode-5/advanced-thanatology,697063,2130846,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Supernatural,13,6,Tombstone,05/06/2020,05/12/2020,2474,TV-14,en,http://www.tntdrama.com/shows/supernatural,http://www.tntdrama.com/shows/supernatural/season-13/episode-6/tombstone,697063,2130847,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Supernatural,13,13,Devil's Bargain,05/07/2020,05/14/2020,2470,TV-14,en,http://www.tntdrama.com/shows/supernatural,http://www.tntdrama.com/shows/supernatural/season-13/episode-13/devils-bargain,697063,2130854,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Charmed,1,1,Something Wicca This Way Comes,05/04/2020,05/12/2020,2509,TV-PG,en,http://www.tntdrama.com/shows/charmed,http://www.tntdrama.com/shows/charmed/season-1/episode-1/something-wicca-this-way-comes,343094,343095,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Charmed,1,2,I've Got You Under My Skin,05/04/2020,05/12/2020,2524,TV-PG,en,http://www.tntdrama.com/shows/charmed,http://www.tntdrama.com/shows/charmed/season-1/episode-2/ive-got-you-under-my-skin,343094,343096,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Charmed,1,3,Thank You For Not Morphing,05/04/2020,05/12/2020,2524,TV-PG,en,http://www.tntdrama.com/shows/charmed,http://www.tntdrama.com/shows/charmed/season-1/episode-3/thank-you-for-not-morphing,343094,343097,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Charmed,1,8,The Truth Is Out There And It Hurts,05/05/2020,05/13/2020,2519,TV-PG,en,http://www.tntdrama.com/shows/charmed,http://www.tntdrama.com/shows/charmed/season-1/episode-8/the-truth-is-out-there-and-it-hurts,343094,343102,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Charmed,1,9,The Witch Is Back,05/05/2020,05/13/2020,2522,TV-PG,en,http://www.tntdrama.com/shows/charmed,http://www.tntdrama.com/shows/charmed/season-1/episode-9/the-witch-is-back,343094,343103,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Charmed,1,10,Wicca Envy,05/05/2020,05/13/2020,2520,TV-PG,en,http://www.tntdrama.com/shows/charmed,http://www.tntdrama.com/shows/charmed/season-1/episode-10/wicca-envy,343094,343104,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Charmed,1,11,Feats of Clay,05/05/2020,05/13/2020,2511,TV-PG,en,http://www.tntdrama.com/shows/charmed,http://www.tntdrama.com/shows/charmed/season-1/episode-11/feats-of-clay,343094,343105,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Charmed,1,12,The Wendigo,05/06/2020,05/14/2020,2516,TV-PG,en,http://www.tntdrama.com/shows/charmed,http://www.tntdrama.com/shows/charmed/season-1/episode-12/the-wendigo,343094,343106,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Charmed,1,13,From Fear To Eternity,05/06/2020,05/14/2020,2523,TV-PG,en,http://www.tntdrama.com/shows/charmed,http://www.tntdrama.com/shows/charmed/season-1/episode-13/from-fear-to-eternity,343094,343107,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Charmed,1,14,Secrets and Guys,05/06/2020,05/14/2020,2522,TV-PG,en,http://www.tntdrama.com/shows/charmed,http://www.tntdrama.com/shows/charmed/season-1/episode-14/secrets-and-guys,343094,343108,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Charmed,1,15,Is There A Woogy In The House?,05/06/2020,05/14/2020,2524,TV-PG,en,http://www.tntdrama.com/shows/charmed,http://www.tntdrama.com/shows/charmed/season-1/episode-15/is-there-a-woogy-in-the-house,343094,343109,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Charmed,1,16,Which Prue Is It Anyway?,05/07/2020,05/15/2020,2518,TV-PG,en,http://www.tntdrama.com/shows/charmed,http://www.tntdrama.com/shows/charmed/season-1/episode-16/which-prue-is-it-anyway,343094,343110,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Charmed,8,19,The Jung and the Restless,05/01/2020,05/09/2020,2436,TV-PG,en,http://www.tntdrama.com/shows/charmed,http://www.tntdrama.com/shows/charmed/season-8/episode-19/the-jung-and-the-restless,343094,616416,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Charmed,8,20,Gone With The Witches,05/01/2020,05/09/2020,2386,TV-PG,en,http://www.tntdrama.com/shows/charmed,http://www.tntdrama.com/shows/charmed/season-8/episode-20/gone-with-the-witches,343094,616417,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Charmed,8,21,Kill Billie: Vol. 2,05/01/2020,05/09/2020,2354,TV-PG,en,http://www.tntdrama.com/shows/charmed,http://www.tntdrama.com/shows/charmed/season-8/episode-21/kill-billie-vol-2,343094,616418,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,NCIS: New Orleans,1,3,Breaking Brig,05/08/2020,05/15/2020,2405,TV-14,en,http://www.tntdrama.com/shows/ncis-new-orleans,http://www.tntdrama.com/shows/ncis-new-orleans/season-1/episode-3/breaking-brig,2143915,2143944,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,NCIS: New Orleans,1,4,The Recruits,05/08/2020,05/15/2020,2391,TV-14,en,http://www.tntdrama.com/shows/ncis-new-orleans,http://www.tntdrama.com/shows/ncis-new-orleans/season-1/episode-4/the-recruits,2143915,2143945,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,NCIS: New Orleans,1,5,It Happened Last Night,05/08/2020,05/15/2020,2497,TV-PG,en,http://www.tntdrama.com/shows/ncis-new-orleans,http://www.tntdrama.com/shows/ncis-new-orleans/season-1/episode-5/it-happened-last-night,2143915,2143942,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,NCIS: New Orleans,1,6,Master of Horror,05/08/2020,05/15/2020,2521,TV-14,en,http://www.tntdrama.com/shows/ncis-new-orleans,http://www.tntdrama.com/shows/ncis-new-orleans/season-1/episode-6/master-of-horror,2143915,2143946,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,NCIS: New Orleans,1,7,Watch Over Me,05/08/2020,05/15/2020,2488,TV-PG,en,http://www.tntdrama.com/shows/ncis-new-orleans,http://www.tntdrama.com/shows/ncis-new-orleans/season-1/episode-7/watch-over-me,2143915,2143947,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,NCIS: New Orleans,1,8,Love Hurts,05/08/2020,05/15/2020,2463,TV-PG,en,http://www.tntdrama.com/shows/ncis-new-orleans,http://www.tntdrama.com/shows/ncis-new-orleans/season-1/episode-8/love-hurts,2143915,2143948,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,NCIS: New Orleans,1,9,Chasing Ghosts,05/08/2020,05/15/2020,2483,TV-14,en,http://www.tntdrama.com/shows/ncis-new-orleans,http://www.tntdrama.com/shows/ncis-new-orleans/season-1/episode-9/chasing-ghosts,2143915,2143949,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,NCIS: New Orleans,1,10,Stolen Valor,05/08/2020,05/15/2020,2487,TV-PG,en,http://www.tntdrama.com/shows/ncis-new-orleans,http://www.tntdrama.com/shows/ncis-new-orleans/season-1/episode-10/stolen-valor,2143915,2143950,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,NCIS: New Orleans,1,11,Baitfish,05/08/2020,05/15/2020,2520,TV-14,en,http://www.tntdrama.com/shows/ncis-new-orleans,http://www.tntdrama.com/shows/ncis-new-orleans/season-1/episode-11/baitfish,2143915,2143951,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,NCIS: New Orleans,1,12,The Abyss,05/08/2020,05/15/2020,2411,TV-PG,en,http://www.tntdrama.com/shows/ncis-new-orleans,http://www.tntdrama.com/shows/ncis-new-orleans/season-1/episode-12/the-abyss,2143915,2143952,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,NCIS: New Orleans,1,13,The Walking Dead,05/08/2020,05/15/2020,2452,TV-PG,en,http://www.tntdrama.com/shows/ncis-new-orleans,http://www.tntdrama.com/shows/ncis-new-orleans/season-1/episode-13/the-walking-dead,2143915,2143953,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,NCIS: New Orleans,1,14,Careful What You Wish For,05/08/2020,05/15/2020,2481,TV-PG,en,http://www.tntdrama.com/shows/ncis-new-orleans,http://www.tntdrama.com/shows/ncis-new-orleans/season-1/episode-14/careful-what-you-wish-for,2143915,2143954,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,NCIS: New Orleans,1,15,Le Carnivale de la Mort,05/08/2020,05/15/2020,2422,TV-14,en,http://www.tntdrama.com/shows/ncis-new-orleans,http://www.tntdrama.com/shows/ncis-new-orleans/season-1/episode-15/le-carnivale-de-la-mort,2143915,2143955,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,NCIS: New Orleans,1,16,My Brother's Keeper,05/08/2020,05/15/2020,2524,TV-14,en,http://www.tntdrama.com/shows/ncis-new-orleans,http://www.tntdrama.com/shows/ncis-new-orleans/season-1/episode-16/my-brothers-keeper,2143915,2143956,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,NCIS: New Orleans,1,17,More Now,05/08/2020,05/15/2020,2524,TV-14,en,http://www.tntdrama.com/shows/ncis-new-orleans,http://www.tntdrama.com/shows/ncis-new-orleans/season-1/episode-17/more-now,2143915,2143957,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Good Behavior,2,6,It's No Fun If It's Easy (Uncut),05/08/2020,05/15/2020,2841,TV-MA,en,http://www.tntdrama.com/shows/good-behavior,http://www.tntdrama.com/shows/good-behavior/season-2/episode-6/its-no-fun-if-its-easy-uncut,2075139,2114029,1
tntdrama,1.0.0,US,05/08/2020,0,TVE,Good Behavior,2,7,"Don't Thank God, Thank Me (Uncut)",05/08/2020,05/15/2020,2996,TV-MA,en,http://www.tntdrama.com/shows/good-behavior,http://www.tntdrama.com/shows/good-behavior/season-2/episode-7/dont-thank-god-thank-me-uncut,2075139,2114030,1
tntdrama,1.0.0,US,05/08/2020,0,TVE,Good Behavior,2,8,Stay Beautiful (Uncut),05/08/2020,05/15/2020,2858,TV-MA,en,http://www.tntdrama.com/shows/good-behavior,http://www.tntdrama.com/shows/good-behavior/season-2/episode-8/stay-beautiful-uncut,2075139,2114031,1
tntdrama,1.0.0,US,05/08/2020,0,TVE,Good Behavior,2,9,And I Am a Violent Criminal (Uncut),05/08/2020,05/15/2020,3012,TV-MA,en,http://www.tntdrama.com/shows/good-behavior,http://www.tntdrama.com/shows/good-behavior/season-2/episode-9/and-i-am-a-violent-criminal-uncut,2075139,2114032,1
tntdrama,1.0.0,US,05/08/2020,0,TVE,Good Behavior,2,10,"Letty Raines, in the Mansion, with the Gun (Uncut)",05/08/2020,05/15/2020,2711,TV-MA,en,http://www.tntdrama.com/shows/good-behavior,http://www.tntdrama.com/shows/good-behavior/season-2/episode-10/letty-raines-in-the-mansion-with-the-gun-uncut,2075139,2114033,1
tntdrama,1.0.0,US,05/08/2020,0,TVE,The Last Ship,5,1,Casus Belli,05/05/2020,05/12/2020,2522,TV-14,en,http://www.tntdrama.com/shows/the-last-ship,http://www.tntdrama.com/shows/the-last-ship/season-5/episode-1/casus-belli,965438,2100560,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,The Last Ship,5,2,Fog of War,05/05/2020,05/12/2020,2524,TV-14,en,http://www.tntdrama.com/shows/the-last-ship,http://www.tntdrama.com/shows/the-last-ship/season-5/episode-2/fog-of-war,965438,2100561,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,The Last Ship,5,3,El Puente,05/05/2020,05/12/2020,2522,TV-14,en,http://www.tntdrama.com/shows/the-last-ship,http://www.tntdrama.com/shows/the-last-ship/season-5/episode-3/el-puente,965438,2100562,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,The Last Ship,5,4,Tropic of Cancer,05/05/2020,05/12/2020,2527,TV-14,en,http://www.tntdrama.com/shows/the-last-ship,http://www.tntdrama.com/shows/the-last-ship/season-5/episode-4/tropic-of-cancer,965438,2100563,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,The Last Ship,5,5,Warriors,05/05/2020,05/12/2020,2523,TV-14,en,http://www.tntdrama.com/shows/the-last-ship,http://www.tntdrama.com/shows/the-last-ship/season-5/episode-5/warriors,965438,2100564,0
tntdrama,1.0.0,US,05/08/2020,0,FREE,Shatterbox,1,1,French Fries,04/02/2020,12/31/2020,890,TV-MA-LS,en,http://www.tntdrama.com/shows/shatterbox,http://www.tntdrama.com/shows/shatterbox/season-1/episode-1/french-fries,2142240,2142242,0
tntdrama,1.0.0,US,05/08/2020,0,FREE,Shatterbox,1,2,One Cambodian Family Please for My Pleasure,04/02/2020,12/31/2020,751,TV-14,en,http://www.tntdrama.com/shows/shatterbox,http://www.tntdrama.com/shows/shatterbox/season-1/episode-2/one-cambodian-family-please-for-my-pleasure,2142240,2142244,0
tntdrama,1.0.0,US,05/08/2020,0,FREE,Shatterbox,1,3,X,04/02/2020,12/31/2020,796,TV-14,en,http://www.tntdrama.com/shows/shatterbox,http://www.tntdrama.com/shows/shatterbox/season-1/episode-3/x,2142240,2142245,0
tntdrama,1.0.0,US,05/08/2020,0,FREE,Shatterbox,1,4,The Godmother,04/02/2020,12/31/2020,519,TV-14,en,http://www.tntdrama.com/shows/shatterbox,http://www.tntdrama.com/shows/shatterbox/season-1/episode-4/the-godmother,2142240,2143041,0
tntdrama,1.0.0,US,05/08/2020,0,FREE,Shatterbox,1,5,Are You Still Singing?,04/02/2020,12/31/2020,695,TV-MA,en,http://www.tntdrama.com/shows/shatterbox,http://www.tntdrama.com/shows/shatterbox/season-1/episode-5/are-you-still-singing,2142240,2142243,0
tntdrama,1.0.0,US,05/08/2020,0,FREE,Shatterbox,1,6,Curated,04/02/2020,12/31/2020,612,TV-14,en,http://www.tntdrama.com/shows/shatterbox,http://www.tntdrama.com/shows/shatterbox/season-1/episode-6/curated,2142240,2166548,0
tntdrama,1.0.0,US,05/08/2020,0,FREE,Shatterbox,1,7,End of the Line,04/02/2020,12/31/2020,827,TV-MA,en,http://www.tntdrama.com/shows/shatterbox,http://www.tntdrama.com/shows/shatterbox/season-1/episode-7/end-of-the-line,2142240,2142241,0
tntdrama,1.0.0,US,05/08/2020,0,FREE,Shatterbox,1,8,CTRL,04/02/2020,12/31/2020,342,TV-14,en,http://www.tntdrama.com/shows/shatterbox,http://www.tntdrama.com/shows/shatterbox/season-1/episode-8/ctrl,2142240,2165770,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Claws,3,1,Just the Tip,05/06/2020,05/13/2020,2738,TV-MA,en,http://www.tntdrama.com/shows/claws,http://www.tntdrama.com/shows/claws/season-3/episode-1/just-the-tip,2094392,2189977,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Claws,3,2,Muscle & Flow,05/06/2020,05/13/2020,2674,TV-MA,en,http://www.tntdrama.com/shows/claws,http://www.tntdrama.com/shows/claws/season-3/episode-2/muscle-flow,2094392,2189978,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Claws,3,3,Welcome to the Pleasuredome,05/06/2020,05/13/2020,2732,TV-MA,en,http://www.tntdrama.com/shows/claws,http://www.tntdrama.com/shows/claws/season-3/episode-3/welcome-to-the-pleasuredome,2094392,2189979,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Claws,3,4,"Boy, Bye",05/06/2020,05/13/2020,2619,TV-MA,en,http://www.tntdrama.com/shows/claws,http://www.tntdrama.com/shows/claws/season-3/episode-4/boy-bye,2094392,2189980,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Claws,3,5,Zaddy Was a Rolling Stone,05/06/2020,05/13/2020,2620,TV-MA,en,http://www.tntdrama.com/shows/claws,http://www.tntdrama.com/shows/claws/season-3/episode-5/zaddy-was-a-rolling-stone,2094392,2189981,0
tntdrama,1.0.0,US,05/08/2020,0,TVE,Will,1,1,The Play's the Thing,05/01/2020,06/01/2020,3478,TV-MA,en,http://www.tntdrama.com/shows/will,http://www.tntdrama.com/shows/will/season-1/episode-1/the-plays-the-thing,2063888,2063889,1
tntdrama,1.0.0,US,05/08/2020,0,TVE,Will,1,2,Cowards Die Many Times,05/01/2020,06/01/2020,2986,TV-MA,en,http://www.tntdrama.com/shows/will,http://www.tntdrama.com/shows/will/season-1/episode-2/cowards-die-many-times,2063888,2063890,1
tntdrama,1.0.0,US,05/08/2020,0,TVE,Will,1,3,The Two Gentlemen,05/01/2020,06/01/2020,2934,TV-MA,en,http://www.tntdrama.com/shows/will,http://www.tntdrama.com/shows/will/season-1/episode-3/the-two-gentlemen,2063888,2063891,1
tntdrama,1.0.0,US,05/08/2020,0,TVE,Will,1,4,Brave New World,05/01/2020,06/01/2020,2947,TV-MA,en,http://www.tntdrama.com/shows/will,http://www.tntdrama.com/shows/will/season-1/episode-4/brave-new-world,2063888,2063892,1
tntdrama,1.0.0,US,05/08/2020,0,TVE,Will,1,5,The Marriage of True Minds,05/01/2020,06/01/2020,2897,TV-MA,en,http://www.tntdrama.com/shows/will,http://www.tntdrama.com/shows/will/season-1/episode-5/the-marriage-of-True-minds,2063888,2063893,1
tntdrama,1.0.0,US,05/08/2020,0,TVE,Will,1,6,Something Wicked This Way Comes.,05/01/2020,06/01/2020,3051,TV-MA,en,http://www.tntdrama.com/shows/will,http://www.tntdrama.com/shows/will/season-1/episode-6/something-wicked-this-way-comes,2063888,2063894,1
tntdrama,1.0.0,US,05/08/2020,0,TVE,Will,1,7,What Dreams May Come,05/01/2020,06/01/2020,2836,TV-MA,en,http://www.tntdrama.com/shows/will,http://www.tntdrama.com/shows/will/season-1/episode-7/what-dreams-may-come,2063888,2063895,1
tntdrama,1.0.0,US,05/08/2020,0,TVE,Will,1,8,Your Houses,05/01/2020,06/01/2020,2933,TV-MA,en,http://www.tntdrama.com/shows/will,http://www.tntdrama.com/shows/will/season-1/episode-8/your-houses,2063888,2063896,1
tntdrama,1.0.0,US,05/08/2020,0,TVE,Will,1,9,Play the Devil,05/01/2020,06/01/2020,2848,TV-MA,en,http://www.tntdrama.com/shows/will,http://www.tntdrama.com/shows/will/season-1/episode-9/play-the-devil,2063888,2063897,1
tntdrama,1.0.0,US,05/08/2020,0,TVE,Will,1,10,"Once, Bright Angel",05/01/2020,06/01/2020,3080,TV-MA,en,http://www.tntdrama.com/shows/will,http://www.tntdrama.com/shows/will/season-1/episode-10/once-bright-angel,2063888,2063898,1
