bot_system,bot_version,bot_country,capture_date,is_movie,offer_type,series_title,season_number,episode_number,program_title,provider_release_date,provider_cease_date,viewable_runtime,maturity_rating,original_language,series_url,program_url,series_source_id,source_id,is_original
tbs,1.0.0,US,04/19/2020,0,TVE,Miracle Workers: Dark Ages,2,8,First Date,03/18/2020,05/01/2020,1217,TV-14,en,http://www.tbs.com/shows/miracle-workers-dark-ages,http://www.tbs.com/shows/miracle-workers-dark-ages/season-2/episode-8/first-date,100025,2197288,1
tbs,1.0.0,US,04/19/2020,0,TVE,Miracle Workers: Dark Ages,2,9,Moving Out Part 1,03/25/2020,05/01/2020,1162,TV-14,en,http://www.tbs.com/shows/miracle-workers-dark-ages,http://www.tbs.com/shows/miracle-workers-dark-ages/season-2/episode-9/moving-out-part-1,100025,2197289,1
tbs,1.0.0,US,04/19/2020,0,TVE,Miracle Workers: Dark Ages,2,10,Moving Out Part 2,04/01/2020,05/01/2020,1232,TV-MA,en,http://www.tbs.com/shows/miracle-workers-dark-ages,http://www.tbs.com/shows/miracle-workers-dark-ages/season-2/episode-10/moving-out-part-2,100025,2197290,1
tbs,1.0.0,US,04/19/2020,0,FREE,Full Frontal with Samantha Bee,4,34,"January 29, 2020",04/03/2020,05/01/2020,1297,TV-MA,en,http://www.tbs.com/shows/full-frontal-with-samantha-bee,http://www.tbs.com/shows/full-frontal-with-samantha-bee/season-4/episode-34/january-29-2020,2061452,2181602,1
tbs,1.0.0,US,04/19/2020,0,FREE,Full Frontal with Samantha Bee,5,1,"February 5, 2020",02/06/2020,05/01/2020,1267,TV-MA,en,http://www.tbs.com/shows/full-frontal-with-samantha-bee,http://www.tbs.com/shows/full-frontal-with-samantha-bee/season-5/episode-1/february-5-2020,2061452,2181603,1
tbs,1.0.0,US,04/19/2020,0,FREE,Full Frontal with Samantha Bee,5,2,"February 12, 2020",02/13/2020,05/01/2020,1267,TV-MA,en,http://www.tbs.com/shows/full-frontal-with-samantha-bee,http://www.tbs.com/shows/full-frontal-with-samantha-bee/season-5/episode-2/february-12-2020,2061452,2197183,1
tbs,1.0.0,US,04/19/2020,0,FREE,Full Frontal with Samantha Bee,5,3,"March 4, 2020",03/05/2020,05/06/2020,1267,TV-MA,en,http://www.tbs.com/shows/full-frontal-with-samantha-bee,http://www.tbs.com/shows/full-frontal-with-samantha-bee/season-5/episode-3/march-4-2020,2061452,2197184,1
tbs,1.0.0,US,04/19/2020,0,FREE,Full Frontal with Samantha Bee,5,4,"March 11, 2020",03/12/2020,05/13/2020,1267,TV-MA,en,http://www.tbs.com/shows/full-frontal-with-samantha-bee,http://www.tbs.com/shows/full-frontal-with-samantha-bee/season-5/episode-4/march-11-2020,2061452,2197185,1
tbs,1.0.0,US,04/19/2020,0,TVE,Full Frontal with Samantha Bee,5,5,"March 25, 2020",03/26/2020,05/27/2020,1235,TV-MA,en,http://www.tbs.com/shows/full-frontal-with-samantha-bee,http://www.tbs.com/shows/full-frontal-with-samantha-bee/season-5/episode-5/march-25-2020,2061452,2197186,1
tbs,1.0.0,US,04/19/2020,0,TVE,Full Frontal with Samantha Bee,5,6,"April 1, 2020",04/02/2020,06/03/2020,1267,TV-MA,en,http://www.tbs.com/shows/full-frontal-with-samantha-bee,http://www.tbs.com/shows/full-frontal-with-samantha-bee/season-5/episode-6/april-1-2020,2061452,2197187,1
tbs,1.0.0,US,04/19/2020,0,TVE,Full Frontal with Samantha Bee,5,7,"April 8, 2020",04/09/2020,06/10/2020,1286,TV-MA,en,http://www.tbs.com/shows/full-frontal-with-samantha-bee,http://www.tbs.com/shows/full-frontal-with-samantha-bee/season-5/episode-7/april-8-2020,2061452,2197188,1
tbs,1.0.0,US,04/19/2020,0,TVE,Full Frontal with Samantha Bee,5,8,"April 15, 2020",04/16/2020,06/17/2020,1277,TV-MA,en,http://www.tbs.com/shows/full-frontal-with-samantha-bee,http://www.tbs.com/shows/full-frontal-with-samantha-bee/season-5/episode-8/april-15-2020,2061452,2197192,1
tbs,1.0.0,US,04/19/2020,0,TVE,Tarantula,1,1,Seesaw,04/02/2020,12/31/2020,1267,TV-MA,en,http://www.tbs.com/shows/tarantula,http://www.tbs.com/shows/tarantula/season-1/episode-1/seesaw,2128913,2128914,1
tbs,1.0.0,US,04/19/2020,0,TVE,Tarantula,1,2,Mushroom Valley,04/02/2020,12/31/2020,1267,TV-MA,en,http://www.tbs.com/shows/tarantula,http://www.tbs.com/shows/tarantula/season-1/episode-2/mushroom-valley,2128913,2128916,1
tbs,1.0.0,US,04/19/2020,0,TVE,Tarantula,1,3,Toast of the Town,04/02/2020,12/31/2020,1267,TV-MA,en,http://www.tbs.com/shows/tarantula,http://www.tbs.com/shows/tarantula/season-1/episode-3/toast-of-the-town,2128913,2128917,1
tbs,1.0.0,US,04/19/2020,0,TVE,Tarantula,1,4,One Weird Mama,04/02/2020,12/31/2020,1267,TV-MA,en,http://www.tbs.com/shows/tarantula,http://www.tbs.com/shows/tarantula/season-1/episode-4/one-weird-mama,2128913,2128918,1
tbs,1.0.0,US,04/19/2020,0,TVE,Tarantula,1,5,Macaroni Salad,04/02/2020,12/31/2020,1269,TV-MA,en,http://www.tbs.com/shows/tarantula,http://www.tbs.com/shows/tarantula/season-1/episode-5/macaroni-salad,2128913,2128915,1
tbs,1.0.0,US,04/19/2020,0,TVE,Tarantula,1,6,The Shade,04/02/2020,12/31/2020,1268,TV-MA,en,http://www.tbs.com/shows/tarantula,http://www.tbs.com/shows/tarantula/season-1/episode-6/the-shade,2128913,2128922,1
tbs,1.0.0,US,04/19/2020,0,TVE,Tarantula,1,7,Pajattery,04/02/2020,12/31/2020,1268,TV-MA,en,http://www.tbs.com/shows/tarantula,http://www.tbs.com/shows/tarantula/season-1/episode-7/pajattery,2128913,2128920,1
tbs,1.0.0,US,04/19/2020,0,TVE,Tarantula,1,8,Frog Flog,04/02/2020,12/31/2020,1268,TV-MA,en,http://www.tbs.com/shows/tarantula,http://www.tbs.com/shows/tarantula/season-1/episode-8/frog-flog,2128913,2128921,1
tbs,1.0.0,US,04/19/2020,0,TVE,Tarantula,1,9,Shabzinzo,04/02/2020,12/31/2020,1267,TV-MA,en,http://www.tbs.com/shows/tarantula,http://www.tbs.com/shows/tarantula/season-1/episode-9/shabzinzo,2128913,2128919,1
tbs,1.0.0,US,04/19/2020,0,TVE,Tarantula,1,10,Pig Head,04/02/2020,12/31/2020,1268,TV-MA,en,http://www.tbs.com/shows/tarantula,http://www.tbs.com/shows/tarantula/season-1/episode-10/pig-head,2128913,2128923,1
tbs,1.0.0,US,04/19/2020,0,TVE,Final Space,2,9,The Closer You Get,04/08/2020,04/22/2020,1263,TV-14,en,http://www.tbs.com/shows/final-space,http://www.tbs.com/shows/final-space/season-2/episode-9/the-closer-you-get,2133085,2184028,0
tbs,1.0.0,US,04/19/2020,0,TVE,Final Space,2,10,The Lost Spy,04/08/2020,04/22/2020,1275,TV-14,en,http://www.tbs.com/shows/final-space,http://www.tbs.com/shows/final-space/season-2/episode-10/the-lost-spy,2133085,2184029,0
tbs,1.0.0,US,04/19/2020,0,TVE,Final Space,2,11,The Set Up,04/15/2020,04/22/2020,1263,TV-14,en,http://www.tbs.com/shows/final-space,http://www.tbs.com/shows/final-space/season-2/episode-11/the-set-up,2133085,2184030,0
tbs,1.0.0,US,04/19/2020,0,TVE,Final Space,2,12,The Descent Into Darkness,04/15/2020,04/22/2020,1266,TV-14,en,http://www.tbs.com/shows/final-space,http://www.tbs.com/shows/final-space/season-2/episode-12/the-descent-into-darkness,2133085,2184031,0
tbs,1.0.0,US,04/19/2020,0,TVE,Final Space,2,13,The Sixth Key,04/15/2020,04/22/2020,1317,TV-14,en,http://www.tbs.com/shows/final-space,http://www.tbs.com/shows/final-space/season-2/episode-13/the-sixth-key,2133085,2184032,0
tbs,1.0.0,US,04/19/2020,0,TVE,Seinfeld,2,9,The Deal,04/14/2020,04/21/2020,1230,TV-PG,en,http://www.tbs.com/shows/seinfeld,http://www.tbs.com/shows/seinfeld/season-2/episode-9/the-deal,332142,336368,0
tbs,1.0.0,US,04/19/2020,0,TVE,Seinfeld,8,1,The Foundation,04/14/2020,04/21/2020,1229,TV-PG,en,http://www.tbs.com/shows/seinfeld,http://www.tbs.com/shows/seinfeld/season-8/episode-1/the-foundation,332142,336479,0
tbs,1.0.0,US,04/19/2020,0,TVE,Seinfeld,8,2,The Soul Mate,04/14/2020,04/21/2020,1230,TV-PG,en,http://www.tbs.com/shows/seinfeld,http://www.tbs.com/shows/seinfeld/season-8/episode-2/the-soul-mate,332142,336480,0
tbs,1.0.0,US,04/19/2020,0,TVE,Seinfeld,8,6,The Fatigues,04/15/2020,04/22/2020,1231,TV-PG,en,http://www.tbs.com/shows/seinfeld,http://www.tbs.com/shows/seinfeld/season-8/episode-6/the-fatigues,332142,336484,0
tbs,1.0.0,US,04/19/2020,0,TVE,Seinfeld,8,7,The Checks,04/15/2020,04/22/2020,1229,TV-PG,en,http://www.tbs.com/shows/seinfeld,http://www.tbs.com/shows/seinfeld/season-8/episode-7/the-checks,332142,336485,0
tbs,1.0.0,US,04/19/2020,0,TVE,Seinfeld,8,10,The Andrea Doria,04/16/2020,04/23/2020,1231,TV-PG,en,http://www.tbs.com/shows/seinfeld,http://www.tbs.com/shows/seinfeld/season-8/episode-10/the-andrea-doria,332142,336488,0
tbs,1.0.0,US,04/19/2020,0,TVE,Seinfeld,8,11,The Little Jerry,04/16/2020,04/23/2020,1231,TV-PG,en,http://www.tbs.com/shows/seinfeld,http://www.tbs.com/shows/seinfeld/season-8/episode-11/the-little-jerry,332142,336489,0
tbs,1.0.0,US,04/19/2020,0,TVE,Seinfeld,8,12,The Money,04/16/2020,04/23/2020,1231,TV-PG,en,http://www.tbs.com/shows/seinfeld,http://www.tbs.com/shows/seinfeld/season-8/episode-12/the-money,332142,336491,0
tbs,1.0.0,US,04/19/2020,0,TVE,Seinfeld,8,13,The Comeback,04/16/2020,04/23/2020,1231,TV-PG,en,http://www.tbs.com/shows/seinfeld,http://www.tbs.com/shows/seinfeld/season-8/episode-13/the-comeback,332142,336490,0
tbs,1.0.0,US,04/19/2020,0,TVE,Seinfeld,8,16,The Pothole,04/17/2020,04/24/2020,1231,TV-PG,en,http://www.tbs.com/shows/seinfeld,http://www.tbs.com/shows/seinfeld/season-8/episode-16/the-pothole,332142,336494,0
tbs,1.0.0,US,04/19/2020,0,FREE,The Last O.G.,3,1,Lookin At The Front Door (Uncut),04/08/2020,07/10/2020,1224,TV-MA,en,http://www.tbs.com/shows/the-last-og,http://www.tbs.com/shows/the-last-og/season-3/episode-1/lookin-at-the-front-door-uncut,2129011,2219277,0
tbs,1.0.0,US,04/19/2020,0,TVE,The Last O.G.,3,2,Started from the Bottom  (Uncut),04/15/2020,07/10/2020,1271,TV-MA,en,http://www.tbs.com/shows/the-last-og,http://www.tbs.com/shows/the-last-og/season-3/episode-2/started-from-the-bottom-uncut,2129011,2219278,0
tbs,1.0.0,US,04/19/2020,0,FREE,American Dad,14,1,Fantasy Baseball,03/05/2020,04/28/2020,1231,TV-14,en,http://www.tbs.com/shows/american-dad,http://www.tbs.com/shows/american-dad/season-14/episode-1/fantasy-baseball,581006,2186650,1
tbs,1.0.0,US,04/19/2020,0,TVE,American Dad,14,2,I Am The Jeans: The Gina Lavetti Story,03/05/2020,04/28/2020,1232,TV-14,en,http://www.tbs.com/shows/american-dad,http://www.tbs.com/shows/american-dad/season-14/episode-2/i-am-the-jeans-the-gina-lavetti-story,581006,2186651,1
tbs,1.0.0,US,04/19/2020,0,TVE,American Dad,14,3,Stan & Francine & Connie & Ted,03/05/2020,05/21/2020,1264,TV-14,en,http://www.tbs.com/shows/american-dad,http://www.tbs.com/shows/american-dad/season-14/episode-3/stan-francine-connie-ted,581006,2186652,1
tbs,1.0.0,US,04/19/2020,0,TVE,American Dad,14,4,Rabbit Ears,03/05/2020,05/21/2020,1263,TV-14,en,http://www.tbs.com/shows/american-dad,http://www.tbs.com/shows/american-dad/season-14/episode-4/rabbit-ears,581006,2186653,1
tbs,1.0.0,US,04/19/2020,0,TVE,American Dad,14,5,Jeff and the Dank Ass Weed Factory,03/05/2020,05/21/2020,1232,TV-14,en,http://www.tbs.com/shows/american-dad,http://www.tbs.com/shows/american-dad/season-14/episode-5/jeff-and-the-dank-ass-weed-factory,581006,2186654,1
tbs,1.0.0,US,04/19/2020,0,TVE,American Dad,14,6,Lost Boys,03/05/2020,05/21/2020,1265,TV-14,en,http://www.tbs.com/shows/american-dad,http://www.tbs.com/shows/american-dad/season-14/episode-6/lost-boys,581006,2186655,1
tbs,1.0.0,US,04/19/2020,0,TVE,American Dad,14,7,Shark?!,03/05/2020,05/21/2020,1264,TV-14,en,http://www.tbs.com/shows/american-dad,http://www.tbs.com/shows/american-dad/season-14/episode-7/shark,581006,2186656,1
tbs,1.0.0,US,04/19/2020,0,TVE,American Dad,14,8,The Long March,03/05/2020,05/21/2020,1232,TV-14,en,http://www.tbs.com/shows/american-dad,http://www.tbs.com/shows/american-dad/season-14/episode-8/the-long-march,581006,2186657,1
tbs,1.0.0,US,04/19/2020,0,TVE,American Dad,14,9,The Hall Monitor and the Lunch Lady,03/05/2020,05/21/2020,1232,TV-14,en,http://www.tbs.com/shows/american-dad,http://www.tbs.com/shows/american-dad/season-14/episode-9/the-hall-monitor-and-the-lunch-lady,581006,2186658,1
tbs,1.0.0,US,04/19/2020,0,TVE,American Dad,14,10,Wild Women Do,03/05/2020,05/21/2020,1232,TV-14,en,http://www.tbs.com/shows/american-dad,http://www.tbs.com/shows/american-dad/season-14/episode-10/wild-women-do,581006,2186659,1
tbs,1.0.0,US,04/19/2020,0,TVE,American Dad,14,11,An Irish Goodbye,03/05/2020,05/21/2020,1234,TV-14,en,http://www.tbs.com/shows/american-dad,http://www.tbs.com/shows/american-dad/season-14/episode-11/an-irish-goodbye,581006,2186660,1
tbs,1.0.0,US,04/19/2020,0,TVE,American Dad,14,12,Stompe Le Monde,03/05/2020,05/21/2020,1264,TV-14,en,http://www.tbs.com/shows/american-dad,http://www.tbs.com/shows/american-dad/season-14/episode-12/stompe-le-monde,581006,2186661,1
tbs,1.0.0,US,04/19/2020,0,TVE,American Dad,14,13,Mom Sauce,03/05/2020,05/21/2020,1264,TV-14,en,http://www.tbs.com/shows/american-dad,http://www.tbs.com/shows/american-dad/season-14/episode-13/mom-sauce,581006,2186662,1
tbs,1.0.0,US,04/19/2020,0,TVE,American Dad,14,14,Hamerican Dad!,03/05/2020,05/21/2020,1264,TV-14,en,http://www.tbs.com/shows/american-dad,http://www.tbs.com/shows/american-dad/season-14/episode-14/hamerican-dad,581006,2186663,1
tbs,1.0.0,US,04/19/2020,0,TVE,American Dad,14,15,Demolition Daddy,03/05/2020,05/21/2020,1264,TV-14,en,http://www.tbs.com/shows/american-dad,http://www.tbs.com/shows/american-dad/season-14/episode-15/demolition-daddy,581006,2186664,1
tbs,1.0.0,US,04/19/2020,0,TVE,American Dad,14,16,Pride Before the Fail,03/05/2020,05/21/2020,1264,TV-14,en,http://www.tbs.com/shows/american-dad,http://www.tbs.com/shows/american-dad/season-14/episode-16/pride-before-the-fail,581006,2186665,1
tbs,1.0.0,US,04/19/2020,0,TVE,American Dad,14,17,Enter Stanman,03/05/2020,05/21/2020,1263,TV-14,en,http://www.tbs.com/shows/american-dad,http://www.tbs.com/shows/american-dad/season-14/episode-17/enter-stanman,581006,2186666,1
tbs,1.0.0,US,04/19/2020,0,TVE,American Dad,14,18,No Weddings and a Funeral,03/05/2020,05/21/2020,1264,TV-14,en,http://www.tbs.com/shows/american-dad,http://www.tbs.com/shows/american-dad/season-14/episode-18/no-weddings-and-a-funeral,581006,2186667,1
tbs,1.0.0,US,04/19/2020,0,TVE,American Dad,14,19,Eight Fires,03/05/2020,05/21/2020,1264,TV-14,en,http://www.tbs.com/shows/american-dad,http://www.tbs.com/shows/american-dad/season-14/episode-19/eight-fires,581006,2186668,1
tbs,1.0.0,US,04/19/2020,0,TVE,American Dad,14,20,The Hand that Rocks the Rogu,03/05/2020,05/21/2020,1265,TV-14,en,http://www.tbs.com/shows/american-dad,http://www.tbs.com/shows/american-dad/season-14/episode-20/the-hand-that-rocks-the-rogu,581006,2186669,1
tbs,1.0.0,US,04/19/2020,0,FREE,American Dad,15,1,100 Years A Solid Fool,04/14/2020,05/21/2020,1263,TV-14,en,http://www.tbs.com/shows/american-dad,http://www.tbs.com/shows/american-dad/season-15/episode-1/100-years-a-solid-fool,581006,2197405,1
tbs,1.0.0,US,04/19/2020,0,TVE,Everybody Loves Raymond,7,5,Who Am I?,04/13/2020,04/20/2020,1237,,en,http://www.tbs.com/shows/everybody-loves-raymond,http://www.tbs.com/shows/everybody-loves-raymond/season-7/episode-5/who-am-i,329644,447038,0
tbs,1.0.0,US,04/19/2020,0,TVE,Everybody Loves Raymond,7,6,Robert Needs Money,04/13/2020,04/20/2020,1236,,en,http://www.tbs.com/shows/everybody-loves-raymond,http://www.tbs.com/shows/everybody-loves-raymond/season-7/episode-6/robert-needs-money,329644,447039,0
tbs,1.0.0,US,04/19/2020,0,TVE,Everybody Loves Raymond,7,7,The Sigh,04/13/2020,04/20/2020,1234,,en,http://www.tbs.com/shows/everybody-loves-raymond,http://www.tbs.com/shows/everybody-loves-raymond/season-7/episode-7/the-sigh,329644,447040,0
tbs,1.0.0,US,04/19/2020,0,TVE,Everybody Loves Raymond,7,16,Sweet Charity,04/16/2020,04/23/2020,1236,,en,http://www.tbs.com/shows/everybody-loves-raymond,http://www.tbs.com/shows/everybody-loves-raymond/season-7/episode-16/sweet-charity,329644,447049,0
tbs,1.0.0,US,04/19/2020,0,TVE,Everybody Loves Raymond,7,17,Meeting the Parents,04/16/2020,04/23/2020,1236,,en,http://www.tbs.com/shows/everybody-loves-raymond,http://www.tbs.com/shows/everybody-loves-raymond/season-7/episode-17/meeting-the-parents,329644,447050,0
tbs,1.0.0,US,04/19/2020,0,TVE,Everybody Loves Raymond,7,18,The Plan,04/16/2020,04/23/2020,1232,,en,http://www.tbs.com/shows/everybody-loves-raymond,http://www.tbs.com/shows/everybody-loves-raymond/season-7/episode-18/the-plan,329644,447051,0
tbs,1.0.0,US,04/19/2020,0,TVE,Everybody Loves Raymond,7,19,Sleepover at Peggy's,04/17/2020,04/24/2020,1234,,en,http://www.tbs.com/shows/everybody-loves-raymond,http://www.tbs.com/shows/everybody-loves-raymond/season-7/episode-19/sleepover-at-peggys,329644,447052,0
tbs,1.0.0,US,04/19/2020,0,TVE,Everybody Loves Raymond,7,20,Who's Next,04/17/2020,04/24/2020,1234,,en,http://www.tbs.com/shows/everybody-loves-raymond,http://www.tbs.com/shows/everybody-loves-raymond/season-7/episode-20/whos-next,329644,447053,0
tbs,1.0.0,US,04/19/2020,0,TVE,Everybody Loves Raymond,7,22,The Shower,04/18/2020,04/25/2020,1234,,en,http://www.tbs.com/shows/everybody-loves-raymond,http://www.tbs.com/shows/everybody-loves-raymond/season-7/episode-22/the-shower,329644,447054,0
tbs,1.0.0,US,04/19/2020,0,TVE,Everybody Loves Raymond,7,23,Baggage,04/18/2020,04/25/2020,1235,,en,http://www.tbs.com/shows/everybody-loves-raymond,http://www.tbs.com/shows/everybody-loves-raymond/season-7/episode-23/baggage,329644,447055,0
tbs,1.0.0,US,04/19/2020,0,TVE,Everybody Loves Raymond,7,24,Robert's Wedding,04/18/2020,04/25/2020,1232,,en,http://www.tbs.com/shows/everybody-loves-raymond,http://www.tbs.com/shows/everybody-loves-raymond/season-7/episode-24/roberts-wedding,329644,447057,0
tbs,1.0.0,US,04/19/2020,0,TVE,Everybody Loves Raymond,8,1,Fun with Debra,04/19/2020,04/26/2020,1234,,en,http://www.tbs.com/shows/everybody-loves-raymond,http://www.tbs.com/shows/everybody-loves-raymond/season-8/episode-1/fun-with-debra,329644,541026,0
tbs,1.0.0,US,04/19/2020,0,TVE,Everybody Loves Raymond,8,2,Thank You Notes,04/19/2020,04/26/2020,1232,,en,http://www.tbs.com/shows/everybody-loves-raymond,http://www.tbs.com/shows/everybody-loves-raymond/season-8/episode-2/thank-you-notes,329644,541027,0
tbs,1.0.0,US,04/19/2020,0,TVE,Everybody Loves Raymond,8,3,Home from School,04/19/2020,04/26/2020,1231,,en,http://www.tbs.com/shows/everybody-loves-raymond,http://www.tbs.com/shows/everybody-loves-raymond/season-8/episode-3/home-from-school,329644,541028,0
tbs,1.0.0,US,04/19/2020,0,TVE,The Big Bang Theory,1,15,The Pork Chop Indeterminacy,04/16/2020,04/23/2020,1213,TV-14,en,http://www.tbs.com/shows/the-big-bang-theory,http://www.tbs.com/shows/the-big-bang-theory/season-1/episode-15/the-pork-chop-indeterminacy,725092,725107,0
tbs,1.0.0,US,04/19/2020,0,TVE,The Big Bang Theory,1,16,The Peanut Reaction,04/16/2020,04/23/2020,1163,TV-14,en,http://www.tbs.com/shows/the-big-bang-theory,http://www.tbs.com/shows/the-big-bang-theory/season-1/episode-16/the-peanut-reaction,725092,725108,0
tbs,1.0.0,US,04/19/2020,0,TVE,The Big Bang Theory,1,17,The Tangerine Factor,04/16/2020,04/23/2020,1183,TV-PG,en,http://www.tbs.com/shows/the-big-bang-theory,http://www.tbs.com/shows/the-big-bang-theory/season-1/episode-17/the-tangerine-factor,725092,725109,0
tbs,1.0.0,US,04/19/2020,0,TVE,The Big Bang Theory,2,1,The Bad Fish Paradigm,04/16/2020,04/23/2020,1231,TV-14,en,http://www.tbs.com/shows/the-big-bang-theory,http://www.tbs.com/shows/the-big-bang-theory/season-2/episode-1/the-bad-fish-paradigm,725092,748917,0
tbs,1.0.0,US,04/19/2020,0,TVE,The Big Bang Theory,2,6,The Cooper-Nowitzki Theorem,04/17/2020,04/24/2020,1215,TV-14,en,http://www.tbs.com/shows/the-big-bang-theory,http://www.tbs.com/shows/the-big-bang-theory/season-2/episode-6/the-cooper-nowitzki-theorem,725092,748922,0
tbs,1.0.0,US,04/19/2020,0,TVE,The Big Bang Theory,2,8,The Lizard-Spock Expansion,04/17/2020,04/24/2020,1182,TV-PG,en,http://www.tbs.com/shows/the-big-bang-theory,http://www.tbs.com/shows/the-big-bang-theory/season-2/episode-8/the-lizard-spock-expansion,725092,748924,0
tbs,1.0.0,US,04/19/2020,0,TVE,Search Party,1,1,The Mysterious Disappearance of The Girl No One Knew (Uncut),04/02/2020,05/01/2020,1392,TV-MA,en,http://www.tbs.com/shows/search-party,http://www.tbs.com/shows/search-party/season-1/episode-1/the-mysterious-disappearance-of-the-girl-no-one-knew-uncut,2074707,2093138,1
tbs,1.0.0,US,04/19/2020,0,TVE,Search Party,1,2,The Woman Who Knew Too Much (Uncut),04/02/2020,05/01/2020,1342,TV-MA,en,http://www.tbs.com/shows/search-party,http://www.tbs.com/shows/search-party/season-1/episode-2/the-woman-who-knew-too-much-uncut,2074707,2093139,1
tbs,1.0.0,US,04/19/2020,0,TVE,Search Party,1,3,The Night of One Hundred Candles (Uncut),04/02/2020,05/01/2020,1393,TV-MA,en,http://www.tbs.com/shows/search-party,http://www.tbs.com/shows/search-party/season-1/episode-3/the-night-of-one-hundred-candles-uncut,2074707,2093140,1
tbs,1.0.0,US,04/19/2020,0,TVE,Search Party,1,4,The Captive Dinner Guest (Uncut),04/02/2020,05/01/2020,1380,TV-MA,en,http://www.tbs.com/shows/search-party,http://www.tbs.com/shows/search-party/season-1/episode-4/the-captive-dinner-guest-uncut,2074707,2093141,1
tbs,1.0.0,US,04/19/2020,0,TVE,Search Party,1,5,The Mystery of the Golden Charm (Uncut),04/02/2020,05/01/2020,1377,TV-MA,en,http://www.tbs.com/shows/search-party,http://www.tbs.com/shows/search-party/season-1/episode-5/the-mystery-of-the-golden-charm-uncut,2074707,2093142,1
tbs,1.0.0,US,04/19/2020,0,TVE,Search Party,1,6,The Secret of the Sinister Ceremony (Uncut),04/02/2020,05/01/2020,1388,TV-14,en,http://www.tbs.com/shows/search-party,http://www.tbs.com/shows/search-party/season-1/episode-6/the-secret-of-the-sinister-ceremony-uncut,2074707,2093143,1
tbs,1.0.0,US,04/19/2020,0,TVE,Search Party,1,7,The Riddle Within the Trash (Uncut),04/02/2020,05/01/2020,1372,TV-MA,en,http://www.tbs.com/shows/search-party,http://www.tbs.com/shows/search-party/season-1/episode-7/the-riddle-within-the-trash-uncut,2074707,2093144,1
tbs,1.0.0,US,04/19/2020,0,TVE,Search Party,1,8,The Return of the Forgotten Phantom (Uncut),04/02/2020,05/01/2020,1376,TV-MA,en,http://www.tbs.com/shows/search-party,http://www.tbs.com/shows/search-party/season-1/episode-8/the-return-of-the-forgotten-phantom-uncut,2074707,2093145,1
tbs,1.0.0,US,04/19/2020,0,TVE,Search Party,1,9,Password to the Shadows (Uncut),04/02/2020,05/01/2020,1380,TV-MA,en,http://www.tbs.com/shows/search-party,http://www.tbs.com/shows/search-party/season-1/episode-9/password-to-the-shadows-uncut,2074707,2093146,1
tbs,1.0.0,US,04/19/2020,0,TVE,Search Party,1,10,The House of Uncanny Truths (Uncut),04/02/2020,05/01/2020,1528,TV-MA,en,http://www.tbs.com/shows/search-party,http://www.tbs.com/shows/search-party/season-1/episode-10/the-house-of-uncanny-truths-uncut,2074707,2093147,1
tbs,1.0.0,US,04/19/2020,0,TVE,Search Party,2,1,Murder! (Uncut),04/02/2020,05/01/2020,1379,TV-MA,en,http://www.tbs.com/shows/search-party,http://www.tbs.com/shows/search-party/season-2/episode-1/murder-uncut,2074707,2132132,1
tbs,1.0.0,US,04/19/2020,0,TVE,Search Party,2,2,Conspiracy (Uncut),04/02/2020,05/01/2020,1389,TV-MA,en,http://www.tbs.com/shows/search-party,http://www.tbs.com/shows/search-party/season-2/episode-2/conspiracy-uncut,2074707,2132133,1
tbs,1.0.0,US,04/19/2020,0,TVE,Search Party,2,3,Paralysis (Uncut),04/02/2020,05/01/2020,1386,TV-MA,en,http://www.tbs.com/shows/search-party,http://www.tbs.com/shows/search-party/season-2/episode-3/paralysis-uncut,2074707,2132134,1
tbs,1.0.0,US,04/19/2020,0,TVE,Search Party,2,4,Suspicion (Uncut),04/02/2020,05/01/2020,1386,TV-MA,en,http://www.tbs.com/shows/search-party,http://www.tbs.com/shows/search-party/season-2/episode-4/suspicion-uncut,2074707,2132135,1
tbs,1.0.0,US,04/19/2020,0,TVE,Search Party,2,5,Paranoia (Uncut),04/02/2020,05/01/2020,1373,TV-MA,en,http://www.tbs.com/shows/search-party,http://www.tbs.com/shows/search-party/season-2/episode-5/paranoia-uncut,2074707,2132136,1
tbs,1.0.0,US,04/19/2020,0,TVE,Search Party,2,6,Obsession (Uncut),04/02/2020,05/01/2020,1387,TV-MA,en,http://www.tbs.com/shows/search-party,http://www.tbs.com/shows/search-party/season-2/episode-6/obsession-uncut,2074707,2132137,1
tbs,1.0.0,US,04/19/2020,0,TVE,Search Party,2,7,Denial (Uncut),04/02/2020,05/01/2020,1384,TV-MA,en,http://www.tbs.com/shows/search-party,http://www.tbs.com/shows/search-party/season-2/episode-7/denial-uncut,2074707,2132138,1
tbs,1.0.0,US,04/19/2020,0,TVE,Search Party,2,8,Hysteria (Uncut),04/02/2020,05/01/2020,1361,TV-MA,en,http://www.tbs.com/shows/search-party,http://www.tbs.com/shows/search-party/season-2/episode-8/hysteria-uncut,2074707,2132139,1
